model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,24.25,0.5,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,9,16.875,16.875,0.0,-6.875,-7.375,-0.5,2.0
qwen3-4b,0,desc,desc,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,17,13.625,14.75,1.125,-10.125,-9.5,0.625,2.0
qwen3-4b,0,desc,desc,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,413,6.5625,9.1875,2.625,-17.1875,-15.0625,2.125,2.0
qwen3-4b,0,desc,desc,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,3725,4.46875,5.125,0.65625,-19.28125,-19.125,0.15625,2.0
qwen3-4b,0,desc,desc,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,4018,3.640625,4.96875,1.328125,-20.109375,-19.28125,0.828125,2.0
qwen3-4b,0,desc,desc,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,915,8.375,7.78125,-0.59375,-15.375,-16.46875,-1.09375,2.0
qwen3-4b,0,desc,val,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,0,13,23.75,14.75,-9.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,8,0,16.875,18.875,2.0,-6.875,4.125,11.0,2.0
qwen3-4b,0,desc,val,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,22,15,13.625,14.6875,1.0625,-10.125,-0.0625,10.0625,2.0
qwen3-4b,0,desc,val,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,1461,240,6.5625,11.1875,4.625,-17.1875,-3.5625,13.625,2.0
qwen3-4b,0,desc,val,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,4479,148,4.46875,11.8125,7.34375,-19.28125,-2.9375,16.34375,2.0
qwen3-4b,0,desc,val,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,6942,22405,3.640625,5.59375,1.953125,-20.109375,-9.15625,10.953125,2.0
qwen3-4b,0,desc,val,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,13,556,102,8.375,12.25,3.875,-15.375,-2.5,12.875,2.0
qwen3-4b,0,desc,freq,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,21.125,-2.625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,10,16.875,15.4375,-1.4375,-6.875,-5.6875,1.1875,2.0
qwen3-4b,0,desc,freq,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,23,13.625,13.25,-0.375,-10.125,-7.875,2.25,2.0
qwen3-4b,0,desc,freq,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,311,6.5625,9.5,2.9375,-17.1875,-11.625,5.5625,2.0
qwen3-4b,0,desc,freq,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,837,4.46875,7.75,3.28125,-19.28125,-13.375,5.90625,2.0
qwen3-4b,0,desc,freq,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,7720,3.640625,3.71875,0.078125,-20.109375,-17.40625,2.703125,2.0
qwen3-4b,0,desc,freq,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,1395,8.375,6.84375,-1.53125,-15.375,-14.28125,1.09375,2.0
qwen3-4b,0,val,desc,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,21.25,-2.5,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,6,16.875,14.6875,-2.1875,-6.875,-6.5625,0.3125,2.0
qwen3-4b,0,val,desc,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,25,13.625,10.9375,-2.6875,-10.125,-10.3125,-0.1875,2.0
qwen3-4b,0,val,desc,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,1813,6.5625,3.796875,-2.765625,-17.1875,-17.453125,-0.265625,2.0
qwen3-4b,0,val,desc,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,5343,4.46875,1.7734375,-2.6953125,-19.28125,-19.4765625,-0.1953125,2.0
qwen3-4b,0,val,desc,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,3039,3.640625,2.84375,-0.796875,-20.109375,-18.40625,1.703125,2.0
qwen3-4b,0,val,desc,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,1116,8.375,4.78125,-3.59375,-15.375,-16.46875,-1.09375,2.0
qwen3-4b,0,val,val,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,21.0,-2.75,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,5,16.875,14.6875,-2.1875,-6.875,-6.3125,0.5625,2.0
qwen3-4b,0,val,val,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,32,13.625,10.75,-2.875,-10.125,-10.25,-0.125,2.0
qwen3-4b,0,val,val,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,1870,6.5625,3.71875,-2.84375,-17.1875,-17.28125,-0.09375,2.0
qwen3-4b,0,val,val,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,5136,4.46875,1.8203125,-2.6484375,-19.28125,-19.1796875,0.1015625,2.0
qwen3-4b,0,val,val,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,3080,3.640625,2.78125,-0.859375,-20.109375,-18.21875,1.890625,2.0
qwen3-4b,0,val,val,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,1188,8.375,4.625,-3.75,-15.375,-16.375,-1.0,2.0
qwen3-4b,0,val,freq,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,20.375,-3.375,0.0,0.0,0.0,2.0
qwen3-4b,0,val,freq,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,7,16.875,13.25,-3.625,-6.875,-7.125,-0.25,2.0
qwen3-4b,0,val,freq,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,39,13.625,10.25,-3.375,-10.125,-10.125,0.0,2.0
qwen3-4b,0,val,freq,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,741,6.5625,5.40625,-1.15625,-17.1875,-14.96875,2.21875,2.0
qwen3-4b,0,val,freq,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,1956,4.46875,3.6875,-0.78125,-19.28125,-16.6875,2.59375,2.0
qwen3-4b,0,val,freq,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,3242,3.640625,2.71875,-0.921875,-20.109375,-17.65625,2.453125,2.0
qwen3-4b,0,val,freq,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,2760,8.375,3.03125,-5.34375,-15.375,-17.34375,-1.96875,2.0
qwen3-4b,0,freq,desc,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,23.125,-0.625,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,desc,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,4,16.875,17.875,1.0,-6.875,-5.25,1.625,2.0
qwen3-4b,0,freq,desc,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,8,13.625,17.0,3.375,-10.125,-6.125,4.0,2.0
qwen3-4b,0,freq,desc,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,155,6.5625,11.4375,4.875,-17.1875,-11.6875,5.5,2.0
qwen3-4b,0,freq,desc,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,4479,1699,4.46875,7.53125,3.0625,-19.28125,-15.59375,3.6875,2.0
qwen3-4b,0,freq,desc,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,6942,2235,3.640625,6.96875,3.328125,-20.109375,-16.15625,3.953125,2.0
qwen3-4b,0,freq,desc,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,556,1124,8.375,8.25,-0.125,-15.375,-14.875,0.5,2.0
qwen3-4b,0,freq,val,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,0,79,23.75,13.3125,-10.4375,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,val,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,8,0,16.875,20.0,3.125,-6.875,6.6875,13.5625,2.0
qwen3-4b,0,freq,val,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,22,9,13.625,16.0,2.375,-10.125,2.6875,12.8125,2.0
qwen3-4b,0,freq,val,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,1461,243,6.5625,11.75,5.1875,-17.1875,-1.5625,15.625,2.0
qwen3-4b,0,freq,val,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,4479,115,4.46875,12.875,8.40625,-19.28125,-0.4375,18.84375,2.0
qwen3-4b,0,freq,val,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,6942,8153,3.640625,7.5,3.859375,-20.109375,-5.8125,14.296875,2.0
qwen3-4b,0,freq,val,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,79,556,57,8.375,13.75,5.375,-15.375,0.4375,15.8125,2.0
qwen3-4b,0,freq,freq,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,0,0,23.75,23.25,-0.5,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,freq,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,8,4,16.875,17.875,1.0,-6.875,-5.375,1.5,2.0
qwen3-4b,0,freq,freq,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,22,8,13.625,17.0,3.375,-10.125,-6.25,3.875,2.0
qwen3-4b,0,freq,freq,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,0,1461,152,6.5625,11.5,4.9375,-17.1875,-11.75,5.4375,2.0
