model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,3986,3986,5.5625,5.5625,0.0,-13.5625,-13.5625,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,0,19,19,13.9375,13.9375,0.0,-5.1875,-5.1875,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,0,177,177,10.375,10.375,0.0,-8.75,-8.75,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,0,677,677,8.4375,8.4375,0.0,-10.6875,-10.6875,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,0,354,354,9.375,9.375,0.0,-9.75,-9.75,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,0,4596,4596,5.3125,5.3125,0.0,-13.8125,-13.8125,0.0,2.0
gemma-2-2b,0,desc,desc,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,0,0,0,19.125,19.125,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,3986,8499,5.5625,0.80078125,-4.76171875,-13.5625,-14.32421875,-0.76171875,2.0
gemma-2-2b,0,desc,val,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,0,19,6,13.9375,11.0,-2.9375,-5.1875,-4.125,1.0625,2.0
gemma-2-2b,0,desc,val,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,0,177,196,10.375,6.21875,-4.15625,-8.75,-8.90625,-0.15625,2.0
gemma-2-2b,0,desc,val,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,0,677,320,8.4375,5.5625,-2.875,-10.6875,-9.5625,1.125,2.0
gemma-2-2b,0,desc,val,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,0,354,304,9.375,5.625,-3.75,-9.75,-9.5,0.25,2.0
gemma-2-2b,0,desc,val,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,0,4596,3128,5.3125,2.4375,-2.875,-13.8125,-12.6875,1.125,2.0
gemma-2-2b,0,desc,val,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,0,0,0,19.125,15.125,-4.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,7,3986,19424,5.5625,-1.1484375,-6.7109375,-13.5625,-11.8984375,1.6640625,2.0
gemma-2-2b,0,desc,freq,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,7,19,4,13.9375,11.125,-2.8125,-5.1875,0.375,5.5625,2.0
gemma-2-2b,0,desc,freq,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,7,177,576,10.375,5.375,-5.0,-8.75,-5.375,3.375,2.0
gemma-2-2b,0,desc,freq,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,7,677,81,8.4375,7.84375,-0.59375,-10.6875,-2.90625,7.78125,2.0
gemma-2-2b,0,desc,freq,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,7,354,3623,9.375,2.390625,-6.984375,-9.75,-8.359375,1.390625,2.0
gemma-2-2b,0,desc,freq,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,7,4596,1170,5.3125,4.28125,-1.03125,-13.8125,-6.46875,7.34375,2.0
gemma-2-2b,0,desc,freq,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,7,0,7,19.125,10.75,-8.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,1,3986,30,5.5625,14.3125,8.75,-13.5625,-3.4375,10.125,2.0
gemma-2-2b,0,val,desc,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,1,19,438,13.9375,10.75,-3.1875,-5.1875,-7.0,-1.8125,2.0
gemma-2-2b,0,val,desc,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,1,177,54049,10.375,1.7421875,-8.6328125,-8.75,-16.0078125,-7.2578125,2.0
gemma-2-2b,0,val,desc,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,1,677,1510,8.4375,8.9375,0.5,-10.6875,-8.8125,1.875,2.0
gemma-2-2b,0,val,desc,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,1,354,3573,9.375,7.625,-1.75,-9.75,-10.125,-0.375,2.0
gemma-2-2b,0,val,desc,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,1,4596,1043,5.3125,9.5625,4.25,-13.8125,-8.1875,5.625,2.0
gemma-2-2b,0,val,desc,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,1,0,1,19.125,17.75,-1.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,3986,3982,5.5625,6.4375,0.875,-13.5625,-13.4375,0.125,2.0
gemma-2-2b,0,val,val,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,0,19,12,13.9375,15.8125,1.875,-5.1875,-4.0625,1.125,2.0
gemma-2-2b,0,val,val,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,0,177,151,10.375,11.625,1.25,-8.75,-8.25,0.5,2.0
gemma-2-2b,0,val,val,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,0,677,385,8.4375,10.25,1.8125,-10.6875,-9.625,1.0625,2.0
gemma-2-2b,0,val,val,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,0,354,308,9.375,10.625,1.25,-9.75,-9.25,0.5,2.0
gemma-2-2b,0,val,val,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,0,4596,7418,5.3125,5.375,0.0625,-13.8125,-14.5,-0.6875,2.0
gemma-2-2b,0,val,val,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,0,0,0,19.125,19.875,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,88,3986,410,5.5625,8.125,2.5625,-13.5625,-2.1875,11.375,2.0
gemma-2-2b,0,val,freq,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,88,19,32,13.9375,11.75,-2.1875,-5.1875,1.4375,6.625,2.0
gemma-2-2b,0,val,freq,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,88,177,20571,10.375,0.9296875,-9.4453125,-8.75,-9.3828125,-0.6328125,2.0
gemma-2-2b,0,val,freq,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,88,677,271,8.4375,8.8125,0.375,-10.6875,-1.5,9.1875,2.0
