model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,0,2,20.875,20.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,26,0,15.5625,21.0,5.4375,-5.3125,0.125,5.4375,2.0
gemma-2-2b,0,desc,desc,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,2340,29,8.75,17.875,9.125,-12.125,-3.0,9.125,2.0
gemma-2-2b,0,desc,desc,de,de,de,fr,mauvais,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,380,25,12.125,18.0,5.875,-8.75,-2.875,5.875,2.0
gemma-2-2b,0,desc,desc,de,de,de,ja,悪い,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,8986,2174,6.09375,12.5,6.40625,-14.78125,-8.375,6.40625,2.0
gemma-2-2b,0,desc,desc,de,de,de,ko,나쁜,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,88090,1068,0.55078125,13.625,13.07421875,-20.32421875,-7.25,13.07421875,2.0
gemma-2-2b,0,desc,desc,de,de,de,zh,坏,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,2,2260,127,8.8125,16.375,7.5625,-12.0625,-4.5,7.5625,2.0
gemma-2-2b,0,desc,val,de,de,de,de,schlecht,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,3,0,3,20.875,16.5,-4.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,de,de,de,en,bad,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,3,26,0,15.5625,18.0,2.4375,-5.3125,1.5,6.8125,2.0
gemma-2-2b,0,desc,val,de,de,de,es,malo,gut,"Das Gegenteil von ""gut"" ist """,schlecht,0,3,2340,52,8.75,13.1875,4.4375,-12.125,-3.3125,8.8125,2.0
