model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,de,es,de,de,schlecht,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,1155,1304,6.5625,6.3125,-0.25,-18.6875,-18.9375,-0.25,2.0
qwen3-4b,0,desc,desc,de,es,de,en,bad,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,14,14,14.375,14.4375,0.0625,-10.875,-10.8125,0.0625,2.0
qwen3-4b,0,desc,desc,de,es,de,es,malo,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,0,0,25.25,25.25,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,de,es,de,fr,mauvais,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,9,9,15.4375,15.4375,0.0,-9.8125,-9.8125,0.0,2.0
qwen3-4b,0,desc,desc,de,es,de,ja,悪い,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,826,763,7.1875,7.34375,0.15625,-18.0625,-17.90625,0.15625,2.0
qwen3-4b,0,desc,desc,de,es,de,ko,나쁜,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,7729,7654,2.765625,2.796875,0.03125,-22.484375,-22.453125,0.03125,2.0
qwen3-4b,0,desc,desc,de,es,de,zh,坏,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,0,2684,2655,4.96875,5.0,0.03125,-20.28125,-20.25,0.03125,2.0
qwen3-4b,0,desc,val,de,es,de,de,schlecht,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,4,1155,310,6.5625,10.625,4.0625,-18.6875,-5.0625,13.625,2.0
qwen3-4b,0,desc,val,de,es,de,en,bad,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,4,14,0,14.375,16.875,2.5,-10.875,1.1875,12.0625,2.0
qwen3-4b,0,desc,val,de,es,de,es,malo,bueno,"Das Gegenteil von ""bueno"" ist """,malo,0,4,0,4,25.25,15.6875,-9.5625,0.0,0.0,0.0,2.0
