model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,de,ja,de,de,schlecht,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,570,581,10.4375,10.3125,-0.125,-8.9375,-9.1875,-0.25,2.0
gemma-2-2b,0,desc,desc,de,ja,de,en,bad,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,4,3,17.5,17.5,0.0,-1.875,-2.0,-0.125,2.0
gemma-2-2b,0,desc,desc,de,ja,de,es,malo,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,2671,2441,8.125,8.1875,0.0625,-11.25,-11.3125,-0.0625,2.0
gemma-2-2b,0,desc,desc,de,ja,de,fr,mauvais,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,85,85,13.375,13.375,0.0,-6.0,-6.125,-0.125,2.0
gemma-2-2b,0,desc,desc,de,ja,de,ja,悪い,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,0,0,19.375,19.5,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,ja,de,ko,나쁜,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,1690,1762,8.875,8.8125,-0.0625,-10.5,-10.6875,-0.1875,2.0
gemma-2-2b,0,desc,desc,de,ja,de,zh,坏,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,32,33,14.875,14.75,-0.125,-4.5,-4.75,-0.25,2.0
gemma-2-2b,0,desc,val,de,ja,de,de,schlecht,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,570,1240,10.4375,5.53125,-4.90625,-8.9375,-10.46875,-1.53125,2.0
gemma-2-2b,0,desc,val,de,ja,de,en,bad,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,4,4,17.5,14.0625,-3.4375,-1.875,-1.9375,-0.0625,2.0
gemma-2-2b,0,desc,val,de,ja,de,es,malo,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,2671,2820,8.125,4.3125,-3.8125,-11.25,-11.6875,-0.4375,2.0
gemma-2-2b,0,desc,val,de,ja,de,fr,mauvais,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,85,55,13.375,9.9375,-3.4375,-6.0,-6.0625,-0.0625,2.0
gemma-2-2b,0,desc,val,de,ja,de,ja,悪い,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,0,0,19.375,16.0,-3.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,de,ja,de,ko,나쁜,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,1690,1431,8.875,5.375,-3.5,-10.5,-10.625,-0.125,2.0
gemma-2-2b,0,desc,val,de,ja,de,zh,坏,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,32,39,14.875,10.5,-4.375,-4.5,-5.5,-1.0,2.0
gemma-2-2b,0,desc,freq,de,ja,de,de,schlecht,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,570,1331,10.4375,7.90625,-2.53125,-8.9375,-3.59375,5.34375,2.0
gemma-2-2b,0,desc,freq,de,ja,de,en,bad,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,4,4,17.5,15.25,-2.25,-1.875,3.75,5.625,2.0
gemma-2-2b,0,desc,freq,de,ja,de,es,malo,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,2671,3266,8.125,6.40625,-1.71875,-11.25,-5.09375,6.15625,2.0
gemma-2-2b,0,desc,freq,de,ja,de,fr,mauvais,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,85,16,13.375,13.4375,0.0625,-6.0,1.9375,7.9375,2.0
gemma-2-2b,0,desc,freq,de,ja,de,ja,悪い,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,0,100,19.375,11.5,-7.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,de,ja,de,ko,나쁜,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,1690,597,8.875,9.0625,0.1875,-10.5,-2.4375,8.0625,2.0
gemma-2-2b,0,desc,freq,de,ja,de,zh,坏,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,100,32,532,14.875,9.25,-5.625,-4.5,-2.25,2.25,2.0
gemma-2-2b,0,val,desc,de,ja,de,de,schlecht,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,570,1,10.4375,17.875,7.4375,-8.9375,3.9375,12.875,2.0
gemma-2-2b,0,val,desc,de,ja,de,en,bad,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,4,404,17.5,12.125,-5.375,-1.875,-1.8125,0.0625,2.0
gemma-2-2b,0,val,desc,de,ja,de,es,malo,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,2671,87547,8.125,1.546875,-6.578125,-11.25,-12.390625,-1.140625,2.0
gemma-2-2b,0,val,desc,de,ja,de,fr,mauvais,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,85,710,13.375,11.375,-2.0,-6.0,-2.5625,3.4375,2.0
gemma-2-2b,0,val,desc,de,ja,de,ja,悪い,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,0,112,19.375,13.9375,-5.4375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,de,ja,de,ko,나쁜,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,1690,741,8.875,11.3125,2.4375,-10.5,-2.625,7.875,2.0
gemma-2-2b,0,val,desc,de,ja,de,zh,坏,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,112,32,48,14.875,14.875,0.0,-4.5,0.9375,5.4375,2.0
gemma-2-2b,0,val,val,de,ja,de,de,schlecht,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,570,608,10.4375,11.5,1.0625,-8.9375,-8.875,0.0625,2.0
gemma-2-2b,0,val,val,de,ja,de,en,bad,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,4,4,17.5,18.875,1.375,-1.875,-1.5,0.375,2.0
gemma-2-2b,0,val,val,de,ja,de,es,malo,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,2671,3620,8.125,8.8125,0.6875,-11.25,-11.5625,-0.3125,2.0
gemma-2-2b,0,val,val,de,ja,de,fr,mauvais,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,85,60,13.375,15.25,1.875,-6.0,-5.125,0.875,2.0
gemma-2-2b,0,val,val,de,ja,de,ja,悪い,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,0,0,19.375,20.375,1.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,de,ja,de,ko,나쁜,良い,"Das Gegenteil von ""良い"" ist """,悪い,0,0,1690,3656,8.875,8.8125,-0.0625,-10.5,-11.5625,-1.0625,2.0
