model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,es,zh,de,de,schlecht,好,"Lo opuesto de ""好"" es """,坏,0,0,6491,6491,4.0625,4.0625,0.0,-14.8125,-14.8125,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,en,bad,好,"Lo opuesto de ""好"" es """,坏,0,0,18,18,13.4375,13.4375,0.0,-5.4375,-5.4375,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,es,malo,好,"Lo opuesto de ""好"" es """,坏,0,0,97,97,10.875,10.875,0.0,-8.0,-8.0,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,fr,mauvais,好,"Lo opuesto de ""好"" es """,坏,0,0,662,662,8.0,8.0,0.0,-10.875,-10.875,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,ja,悪い,好,"Lo opuesto de ""好"" es """,坏,0,0,553,553,8.25,8.25,0.0,-10.625,-10.625,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,ko,나쁜,好,"Lo opuesto de ""好"" es """,坏,0,0,5211,5211,4.5,4.5,0.0,-14.375,-14.375,0.0,2.0
gemma-2-2b,0,desc,desc,es,zh,de,zh,坏,好,"Lo opuesto de ""好"" es """,坏,0,0,0,0,18.875,18.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,es,zh,de,de,schlecht,好,"Lo opuesto de ""好"" es """,坏,0,0,6491,13927,4.0625,-0.66015625,-4.72265625,-14.8125,-15.22265625,-0.41015625,2.0
gemma-2-2b,0,desc,val,es,zh,de,en,bad,好,"Lo opuesto de ""好"" es """,坏,0,0,18,6,13.4375,10.625,-2.8125,-5.4375,-3.9375,1.5,2.0
gemma-2-2b,0,desc,val,es,zh,de,es,malo,好,"Lo opuesto de ""好"" es """,坏,0,0,97,105,10.875,6.65625,-4.21875,-8.0,-7.90625,0.09375,2.0
gemma-2-2b,0,desc,val,es,zh,de,fr,mauvais,好,"Lo opuesto de ""好"" es """,坏,0,0,662,285,8.0,5.25,-2.75,-10.875,-9.3125,1.5625,2.0
