model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,0,0,6260,6988,2.75,2.546875,-0.203125,-19.125,-19.453125,-0.328125,2.0
qwen3-4b,0,desc,desc,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,0,0,35,35,10.8125,10.8125,0.0,-11.0625,-11.1875,-0.125,2.0
qwen3-4b,0,desc,desc,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,0,0,0,0,21.875,22.0,0.125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,0,0,4,4,14.6875,14.75,0.0625,-7.1875,-7.25,-0.0625,2.0
qwen3-4b,0,desc,desc,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,0,0,604,576,6.5625,6.625,0.0625,-15.3125,-15.375,-0.0625,2.0
qwen3-4b,0,desc,desc,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,0,0,63,70,9.8125,9.75,-0.0625,-12.0625,-12.25,-0.1875,2.0
qwen3-4b,0,desc,desc,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,0,0,2449,2545,4.3125,4.25,-0.0625,-17.5625,-17.75,-0.1875,2.0
qwen3-4b,0,desc,val,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,0,2,6260,1892,2.75,8.3125,5.5625,-19.125,-6.75,12.375,2.0
qwen3-4b,0,desc,val,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,0,2,35,1,10.8125,15.5625,4.75,-11.0625,0.5,11.5625,2.0
qwen3-4b,0,desc,val,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,0,2,0,2,21.875,15.0625,-6.8125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,0,2,4,98,14.6875,11.8125,-2.875,-7.1875,-3.25,3.9375,2.0
qwen3-4b,0,desc,val,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,0,2,604,80,6.5625,12.0625,5.5,-15.3125,-3.0,12.3125,2.0
qwen3-4b,0,desc,val,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,0,2,63,2869,9.8125,7.875,-1.9375,-12.0625,-7.1875,4.875,2.0
qwen3-4b,0,desc,val,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,0,2,2449,337,4.3125,10.3125,6.0,-17.5625,-4.75,12.8125,2.0
qwen3-4b,0,desc,freq,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,0,24,6260,0,2.75,17.375,14.625,-19.125,5.9375,25.0625,2.0
qwen3-4b,0,desc,freq,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,0,24,35,38,10.8125,10.875,0.0625,-11.0625,-0.5625,10.5,2.0
qwen3-4b,0,desc,freq,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,0,24,0,24,21.875,11.4375,-10.4375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,0,24,4,420,14.6875,7.53125,-7.15625,-7.1875,-3.90625,3.28125,2.0
qwen3-4b,0,desc,freq,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,0,24,604,356,6.5625,7.78125,1.21875,-15.3125,-3.65625,11.65625,2.0
qwen3-4b,0,desc,freq,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,0,24,63,147,9.8125,9.125,-0.6875,-12.0625,-2.3125,9.75,2.0
qwen3-4b,0,desc,freq,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,0,24,2449,2915,4.3125,4.59375,0.28125,-17.5625,-6.84375,10.71875,2.0
qwen3-4b,0,val,desc,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,0,0,6260,7859,2.75,-0.030517578125,-2.780517578125,-19.125,-20.780517578125,-1.655517578125,2.0
qwen3-4b,0,val,desc,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,0,0,35,18,10.8125,9.8125,-1.0,-11.0625,-10.9375,0.125,2.0
qwen3-4b,0,val,desc,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,0,0,0,0,21.875,20.75,-1.125,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,0,0,4,5,14.6875,11.9375,-2.75,-7.1875,-8.8125,-1.625,2.0
qwen3-4b,0,val,desc,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,0,0,604,765,6.5625,4.0,-2.5625,-15.3125,-16.75,-1.4375,2.0
qwen3-4b,0,val,desc,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,0,0,63,74,9.8125,7.53125,-2.28125,-12.0625,-13.21875,-1.15625,2.0
