model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,fr,fr,de,de,schlecht,bon,"Le contraire de ""bon"" est """,mauvais,0,0,454,493,6.90625,6.71875,-0.1875,-19.21875,-19.40625,-0.1875,2.0
qwen3-4b,0,desc,desc,fr,fr,de,en,bad,bon,"Le contraire de ""bon"" est """,mauvais,0,0,14,14,13.3125,13.3125,0.0,-12.8125,-12.8125,0.0,2.0
qwen3-4b,0,desc,desc,fr,fr,de,es,malo,bon,"Le contraire de ""bon"" est """,mauvais,0,0,3,3,17.125,17.0,-0.125,-9.0,-9.125,-0.125,2.0
qwen3-4b,0,desc,desc,fr,fr,de,fr,mauvais,bon,"Le contraire de ""bon"" est """,mauvais,0,0,0,0,26.125,26.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,fr,fr,de,ja,悪い,bon,"Le contraire de ""bon"" est """,mauvais,0,0,766,756,5.96875,5.96875,0.0,-20.15625,-20.15625,0.0,2.0
qwen3-4b,0,desc,desc,fr,fr,de,ko,나쁜,bon,"Le contraire de ""bon"" est """,mauvais,0,0,17305,17798,-0.3359375,-0.423828125,-0.087890625,-26.4609375,-26.548828125,-0.087890625,2.0
qwen3-4b,0,desc,desc,fr,fr,de,zh,坏,bon,"Le contraire de ""bon"" est """,mauvais,0,0,640,688,6.3125,6.15625,-0.15625,-19.8125,-19.96875,-0.15625,2.0
qwen3-4b,0,desc,val,fr,fr,de,de,schlecht,bon,"Le contraire de ""bon"" est """,mauvais,0,4,454,462,6.90625,10.5,3.59375,-19.21875,-5.25,13.96875,2.0
qwen3-4b,0,desc,val,fr,fr,de,en,bad,bon,"Le contraire de ""bon"" est """,mauvais,0,4,14,0,13.3125,18.25,4.9375,-12.8125,2.5,15.3125,2.0
qwen3-4b,0,desc,val,fr,fr,de,es,malo,bon,"Le contraire de ""bon"" est """,mauvais,0,4,3,10,17.125,14.6875,-2.4375,-9.0,-1.0625,7.9375,2.0
qwen3-4b,0,desc,val,fr,fr,de,fr,mauvais,bon,"Le contraire de ""bon"" est """,mauvais,0,4,0,4,26.125,15.75,-10.375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,fr,fr,de,ja,悪い,bon,"Le contraire de ""bon"" est """,mauvais,0,4,766,60,5.96875,12.9375,6.96875,-20.15625,-2.8125,17.34375,2.0
