model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,1,6996,6996,1.78125,1.78125,0.0,-13.40625,-13.40625,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,1,5,5,12.5625,12.5625,0.0,-2.625,-2.625,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,1,993,993,4.65625,4.65625,0.0,-10.53125,-10.53125,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,1,704,704,5.1875,5.1875,0.0,-10.0,-10.0,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,1,20,20,11.125,11.125,0.0,-4.0625,-4.0625,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,1,1,1,15.1875,15.1875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,1,0,0,15.875,15.875,0.0,0.6875,0.6875,0.0,2.0
qwen3-4b,0,desc,val,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,572,6996,3187,1.78125,8.0,6.21875,-13.40625,-1.625,11.78125,2.0
qwen3-4b,0,desc,val,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,572,5,0,12.5625,16.0,3.4375,-2.625,6.375,9.0,2.0
qwen3-4b,0,desc,val,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,572,993,217,4.65625,10.5625,5.90625,-10.53125,0.9375,11.46875,2.0
qwen3-4b,0,desc,val,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,572,704,786,5.1875,9.3125,4.125,-10.0,-0.3125,9.6875,2.0
qwen3-4b,0,desc,val,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,572,20,10,11.125,14.1875,3.0625,-4.0625,4.5625,8.625,2.0
qwen3-4b,0,desc,val,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,572,1,572,15.1875,9.625,-5.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,572,0,1,15.875,15.5625,-0.3125,0.6875,5.9375,5.25,2.0
qwen3-4b,0,desc,freq,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,4,6996,0,1.78125,14.75,12.96875,-13.40625,3.125,16.53125,2.0
qwen3-4b,0,desc,freq,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,4,5,19,12.5625,10.125,-2.4375,-2.625,-1.5,1.125,2.0
qwen3-4b,0,desc,freq,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,4,993,280,4.65625,6.78125,2.125,-10.53125,-4.84375,5.6875,2.0
qwen3-4b,0,desc,freq,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,4,704,2988,5.1875,3.703125,-1.484375,-10.0,-7.921875,2.078125,2.0
qwen3-4b,0,desc,freq,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,4,20,13,11.125,10.5625,-0.5625,-4.0625,-1.0625,3.0,2.0
qwen3-4b,0,desc,freq,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,4,1,4,15.1875,11.625,-3.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,4,0,28,15.875,9.875,-6.0,0.6875,-1.75,-2.4375,2.0
qwen3-4b,0,val,desc,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,0,6996,8482,1.78125,0.984375,-0.796875,-13.40625,-13.828125,-0.421875,2.0
qwen3-4b,0,val,desc,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,0,5,243,12.5625,6.09375,-6.46875,-2.625,-8.71875,-6.09375,2.0
qwen3-4b,0,val,desc,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,0,993,3550,4.65625,2.25,-2.40625,-10.53125,-12.5625,-2.03125,2.0
qwen3-4b,0,val,desc,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,0,704,893,5.1875,4.1875,-1.0,-10.0,-10.625,-0.625,2.0
qwen3-4b,0,val,desc,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,0,20,260,11.125,6.0,-5.125,-4.0625,-8.8125,-4.75,2.0
qwen3-4b,0,val,desc,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,0,1,0,15.1875,14.8125,-0.375,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,0,0,40,15.875,8.9375,-6.9375,0.6875,-5.875,-6.5625,2.0
qwen3-4b,0,val,val,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,0,6996,7856,1.78125,0.984375,-0.796875,-13.40625,-13.640625,-0.234375,2.0
qwen3-4b,0,val,val,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,0,5,241,12.5625,5.9375,-6.625,-2.625,-8.6875,-6.0625,2.0
qwen3-4b,0,val,val,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,0,993,3236,4.65625,2.265625,-2.390625,-10.53125,-12.359375,-1.828125,2.0
qwen3-4b,0,val,val,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,0,704,863,5.1875,4.125,-1.0625,-10.0,-10.5,-0.5,2.0
qwen3-4b,0,val,val,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,0,20,261,11.125,5.84375,-5.28125,-4.0625,-8.78125,-4.71875,2.0
qwen3-4b,0,val,val,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,0,1,0,15.1875,14.625,-0.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,0,0,33,15.875,9.125,-6.75,0.6875,-5.5,-6.1875,2.0
qwen3-4b,0,val,freq,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,1,6996,2,1.78125,11.375,9.59375,-13.40625,-0.5,12.90625,2.0
qwen3-4b,0,val,freq,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,1,5,148,12.5625,6.25,-6.3125,-2.625,-5.625,-3.0,2.0
qwen3-4b,0,val,freq,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,1,993,4687,4.65625,1.2109375,-3.4453125,-10.53125,-10.6640625,-0.1328125,2.0
qwen3-4b,0,val,freq,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,1,704,31487,5.1875,-2.0,-7.1875,-10.0,-13.875,-3.875,2.0
qwen3-4b,0,val,freq,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,1,20,70,11.125,7.1875,-3.9375,-4.0625,-4.6875,-0.625,2.0
qwen3-4b,0,val,freq,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,1,1,1,15.1875,11.875,-3.3125,0.0,0.0,0.0,2.0
qwen3-4b,0,val,freq,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,1,0,233,15.875,5.5,-10.375,0.6875,-6.375,-7.0625,2.0
qwen3-4b,0,freq,desc,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,1,6996,6996,1.78125,1.78125,0.0,-13.40625,-13.40625,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,1,5,5,12.5625,12.5625,0.0,-2.625,-2.625,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,1,993,993,4.65625,4.65625,0.0,-10.53125,-10.53125,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,1,704,704,5.1875,5.1875,0.0,-10.0,-10.0,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,1,20,20,11.125,11.125,0.0,-4.0625,-4.0625,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,1,1,1,15.1875,15.1875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,desc,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,1,0,0,15.875,15.875,0.0,0.6875,0.6875,0.0,2.0
qwen3-4b,0,freq,val,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,241,6996,15177,1.78125,6.8125,5.03125,-13.40625,-4.3125,9.09375,2.0
qwen3-4b,0,freq,val,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,241,5,2,12.5625,16.625,4.0625,-2.625,5.5,8.125,2.0
qwen3-4b,0,freq,val,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,241,993,244,4.65625,11.0625,6.40625,-10.53125,-0.0625,10.46875,2.0
qwen3-4b,0,freq,val,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,241,704,1394,5.1875,9.1875,4.0,-10.0,-1.9375,8.0625,2.0
qwen3-4b,0,freq,val,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,241,20,9,11.125,15.0625,3.9375,-4.0625,3.9375,8.0,2.0
qwen3-4b,0,freq,val,zh,ko,de,ko,나쁜,좋은,"""좋은""的反义词是""",나쁜,1,241,1,241,15.1875,11.125,-4.0625,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,val,zh,ko,de,zh,坏,좋은,"""좋은""的反义词是""",나쁜,1,241,0,1,15.875,17.0,1.125,0.6875,5.875,5.1875,2.0
qwen3-4b,0,freq,freq,zh,ko,de,de,schlecht,좋은,"""좋은""的反义词是""",나쁜,1,1,6996,6996,1.78125,1.78125,0.0,-13.40625,-13.40625,0.0,2.0
qwen3-4b,0,freq,freq,zh,ko,de,en,bad,좋은,"""좋은""的反义词是""",나쁜,1,1,5,5,12.5625,12.5625,0.0,-2.625,-2.625,0.0,2.0
qwen3-4b,0,freq,freq,zh,ko,de,es,malo,좋은,"""좋은""的反义词是""",나쁜,1,1,993,993,4.65625,4.65625,0.0,-10.53125,-10.53125,0.0,2.0
qwen3-4b,0,freq,freq,zh,ko,de,fr,mauvais,좋은,"""좋은""的反义词是""",나쁜,1,1,704,704,5.1875,5.1875,0.0,-10.0,-10.0,0.0,2.0
qwen3-4b,0,freq,freq,zh,ko,de,ja,悪い,좋은,"""좋은""的反义词是""",나쁜,1,1,20,20,11.125,11.125,0.0,-4.0625,-4.0625,0.0,2.0
