model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ja,zh,de,de,schlecht,好,「好」の反対は「,坏,162,162,12177,12177,2.046875,2.046875,0.0,-7.015625,-7.015625,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,en,bad,好,「好」の反対は「,坏,162,162,69,69,10.5,10.5,0.0,1.4375,1.4375,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,es,malo,好,「好」の反対は「,坏,162,162,4031,4031,3.796875,3.796875,0.0,-5.265625,-5.265625,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,fr,mauvais,好,「好」の反対は「,坏,162,162,10854,10854,2.234375,2.234375,0.0,-6.828125,-6.828125,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,ja,悪い,好,「好」の反対は「,坏,162,162,1,1,17.0,17.0,0.0,7.9375,7.9375,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,ko,나쁜,好,「好」の反対は「,坏,162,162,3961,3961,3.828125,3.828125,0.0,-5.234375,-5.234375,0.0,2.0
qwen3-4b,0,desc,desc,ja,zh,de,zh,坏,好,「好」の反対は「,坏,162,162,162,162,9.0625,9.0625,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ja,zh,de,de,schlecht,好,「好」の反対は「,坏,162,189,12177,10244,2.046875,6.96875,4.921875,-7.015625,-3.53125,3.484375,2.0
qwen3-4b,0,desc,val,ja,zh,de,en,bad,好,「好」の反対は「,坏,162,189,69,7,10.5,13.0,2.5,1.4375,2.5,1.0625,2.0
qwen3-4b,0,desc,val,ja,zh,de,es,malo,好,「好」の反対は「,坏,162,189,4031,265,3.796875,10.25,6.453125,-5.265625,-0.25,5.015625,2.0
