model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,1,1,38953,38953,-1.3671875,-1.3671875,0.0,-19.2421875,-19.2421875,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,1,1,15,15,12.8125,12.8125,0.0,-5.0625,-5.0625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,1,1,900,900,6.4375,6.4375,0.0,-11.4375,-11.4375,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,1,1,1160,1160,5.96875,5.96875,0.0,-11.90625,-11.90625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,ja,悪い,好,"""好""的反义词是""",坏,1,1,981,981,6.3125,6.3125,0.0,-11.5625,-11.5625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,ko,나쁜,好,"""好""的反义词是""",坏,1,1,6463,6463,2.71875,2.71875,0.0,-15.15625,-15.15625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,zh,de,zh,坏,好,"""好""的反义词是""",坏,1,1,1,1,17.875,17.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,1,1,38953,52612,-1.3671875,-5.375,-4.0078125,-19.2421875,-19.625,-0.3828125,2.0
gemma-2-2b,0,desc,val,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,1,1,15,6,12.8125,10.0625,-2.75,-5.0625,-4.1875,0.875,2.0
gemma-2-2b,0,desc,val,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,1,1,900,871,6.4375,2.84375,-3.59375,-11.4375,-11.40625,0.03125,2.0
gemma-2-2b,0,desc,val,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,1,1,1160,566,5.96875,3.5,-2.46875,-11.90625,-10.75,1.15625,2.0
gemma-2-2b,0,desc,val,zh,zh,de,ja,悪い,好,"""好""的反义词是""",坏,1,1,981,737,6.3125,3.125,-3.1875,-11.5625,-11.125,0.4375,2.0
gemma-2-2b,0,desc,val,zh,zh,de,ko,나쁜,好,"""好""的反义词是""",坏,1,1,6463,3396,2.71875,0.56640625,-2.15234375,-15.15625,-13.68359375,1.47265625,2.0
gemma-2-2b,0,desc,val,zh,zh,de,zh,坏,好,"""好""的反义词是""",坏,1,1,1,1,17.875,14.25,-3.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,1,6,38953,47697,-1.3671875,-4.71875,-3.3515625,-19.2421875,-15.46875,3.7734375,2.0
gemma-2-2b,0,desc,freq,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,1,6,15,3,12.8125,10.9375,-1.875,-5.0625,0.1875,5.25,2.0
gemma-2-2b,0,desc,freq,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,1,6,900,743,6.4375,3.875,-2.5625,-11.4375,-6.875,4.5625,2.0
gemma-2-2b,0,desc,freq,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,1,6,1160,84,5.96875,6.8125,0.84375,-11.90625,-3.9375,7.96875,2.0
