model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ja,en,de,de,schlecht,good,「good」の反対は「,bad,0,0,1057,1057,6.3125,6.3125,0.0,-15.3125,-15.3125,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,en,bad,good,「good」の反対は「,bad,0,0,0,0,21.625,21.625,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,es,malo,good,「good」の反対は「,bad,0,0,75,75,10.0625,10.0625,0.0,-11.5625,-11.5625,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,fr,mauvais,good,「good」の反対は「,bad,0,0,230,230,8.6875,8.6875,0.0,-12.9375,-12.9375,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,ja,悪い,good,「good」の反対は「,bad,0,0,7,7,13.5625,13.5625,0.0,-8.0625,-8.0625,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,ko,나쁜,good,「good」の反対は「,bad,0,0,601,601,7.21875,7.21875,0.0,-14.40625,-14.40625,0.0,2.0
qwen3-4b,0,desc,desc,ja,en,de,zh,坏,good,「good」の反対は「,bad,0,0,132,132,9.5625,9.5625,0.0,-12.0625,-12.0625,0.0,2.0
qwen3-4b,0,desc,val,ja,en,de,de,schlecht,good,「good」の反対は「,bad,0,0,1057,1622,6.3125,8.75,2.4375,-15.3125,-8.75,6.5625,2.0
qwen3-4b,0,desc,val,ja,en,de,en,bad,good,「good」の反対は「,bad,0,0,0,0,21.625,17.5,-4.125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ja,en,de,es,malo,good,「good」の反対は「,bad,0,0,75,28,10.0625,12.625,2.5625,-11.5625,-4.875,6.6875,2.0
