model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,en,en,de,de,schlecht,good,"The opposite of ""good"" is """,bad,0,0,528,528,14.125,14.125,0.0,-11.5,-11.5,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,en,bad,good,"The opposite of ""good"" is """,bad,0,0,0,0,25.625,25.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,es,malo,good,"The opposite of ""good"" is """,bad,0,0,519,519,14.25,14.25,0.0,-11.375,-11.375,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,fr,mauvais,good,"The opposite of ""good"" is """,bad,0,0,1288,1288,12.4375,12.4375,0.0,-13.1875,-13.1875,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,ja,悪い,good,"The opposite of ""good"" is """,bad,0,0,3146,3146,10.375,10.375,0.0,-15.25,-15.25,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,ko,나쁜,good,"The opposite of ""good"" is """,bad,0,0,10029,10029,7.46875,7.46875,0.0,-18.15625,-18.15625,0.0,2.0
gemma-2-2b,0,desc,desc,en,en,de,zh,坏,good,"The opposite of ""good"" is """,bad,0,0,1997,1997,11.5,11.5,0.0,-14.125,-14.125,0.0,2.0
gemma-2-2b,0,desc,val,en,en,de,de,schlecht,good,"The opposite of ""good"" is """,bad,0,0,528,585,14.125,9.875,-4.25,-11.5,-14.5,-3.0,2.0
gemma-2-2b,0,desc,val,en,en,de,en,bad,good,"The opposite of ""good"" is """,bad,0,0,0,0,25.625,24.375,-1.25,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,en,en,de,es,malo,good,"The opposite of ""good"" is """,bad,0,0,519,344,14.25,10.875,-3.375,-11.375,-13.5,-2.125,2.0
gemma-2-2b,0,desc,val,en,en,de,fr,mauvais,good,"The opposite of ""good"" is """,bad,0,0,1288,721,12.4375,9.5625,-2.875,-13.1875,-14.8125,-1.625,2.0
gemma-2-2b,0,desc,val,en,en,de,ja,悪い,good,"The opposite of ""good"" is """,bad,0,0,3146,1855,10.375,7.5625,-2.8125,-15.25,-16.8125,-1.5625,2.0
gemma-2-2b,0,desc,val,en,en,de,ko,나쁜,good,"The opposite of ""good"" is """,bad,0,0,10029,6116,7.46875,4.65625,-2.8125,-18.15625,-19.71875,-1.5625,2.0
gemma-2-2b,0,desc,val,en,en,de,zh,坏,good,"The opposite of ""good"" is """,bad,0,0,1997,1520,11.5,8.0625,-3.4375,-14.125,-16.3125,-2.1875,2.0
gemma-2-2b,0,desc,freq,en,en,de,de,schlecht,good,"The opposite of ""good"" is """,bad,0,0,528,176,14.125,13.4375,-0.6875,-11.5,-8.8125,2.6875,2.0
gemma-2-2b,0,desc,freq,en,en,de,en,bad,good,"The opposite of ""good"" is """,bad,0,0,0,0,25.625,22.25,-3.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,en,en,de,es,malo,good,"The opposite of ""good"" is """,bad,0,0,519,214,14.25,13.1875,-1.0625,-11.375,-9.0625,2.3125,2.0
gemma-2-2b,0,desc,freq,en,en,de,fr,mauvais,good,"The opposite of ""good"" is """,bad,0,0,1288,105,12.4375,14.0625,1.625,-13.1875,-8.1875,5.0,2.0
gemma-2-2b,0,desc,freq,en,en,de,ja,悪い,good,"The opposite of ""good"" is """,bad,0,0,3146,5553,10.375,8.5625,-1.8125,-15.25,-13.6875,1.5625,2.0
