model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,21,6986,6986,6.28125,6.28125,0.0,-8.84375,-8.84375,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,en,bad,bueno,"""bueno""的反义词是""",malo,21,21,2,2,18.625,18.625,0.0,3.5,3.5,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,es,malo,bueno,"""bueno""的反义词是""",malo,21,21,21,21,15.125,15.125,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,fr,mauvais,bueno,"""bueno""的反义词是""",malo,21,21,1392,1392,9.125,9.125,0.0,-6.0,-6.0,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,ja,悪い,bueno,"""bueno""的反义词是""",malo,21,21,749,749,10.125,10.125,0.0,-5.0,-5.0,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,ko,나쁜,bueno,"""bueno""的反义词是""",malo,21,21,3461,3461,7.5625,7.5625,0.0,-7.5625,-7.5625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,es,de,zh,坏,bueno,"""bueno""的反义词是""",malo,21,21,0,0,19.75,19.75,0.0,4.625,4.625,0.0,2.0
gemma-2-2b,0,desc,val,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,22,6986,14301,6.28125,1.3203125,-4.9609375,-8.84375,-9.6796875,-0.8359375,2.0
gemma-2-2b,0,desc,val,zh,es,de,en,bad,bueno,"""bueno""的反义词是""",malo,21,22,2,2,18.625,15.5,-3.125,3.5,4.5,1.0,2.0
gemma-2-2b,0,desc,val,zh,es,de,es,malo,bueno,"""bueno""的反义词是""",malo,21,22,21,22,15.125,11.0,-4.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,zh,es,de,fr,mauvais,bueno,"""bueno""的反义词是""",malo,21,22,1392,651,9.125,6.40625,-2.71875,-6.0,-4.59375,1.40625,2.0
gemma-2-2b,0,desc,val,zh,es,de,ja,悪い,bueno,"""bueno""的反义词是""",malo,21,22,749,478,10.125,6.84375,-3.28125,-5.0,-4.15625,0.84375,2.0
gemma-2-2b,0,desc,val,zh,es,de,ko,나쁜,bueno,"""bueno""的反义词是""",malo,21,22,3461,2142,7.5625,4.71875,-2.84375,-7.5625,-6.28125,1.28125,2.0
gemma-2-2b,0,desc,val,zh,es,de,zh,坏,bueno,"""bueno""的反义词是""",malo,21,22,0,0,19.75,16.125,-3.625,4.625,5.125,0.5,2.0
gemma-2-2b,0,desc,freq,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,193,6986,1759,6.28125,7.1875,0.90625,-8.84375,-3.0625,5.78125,2.0
gemma-2-2b,0,desc,freq,zh,es,de,en,bad,bueno,"""bueno""的反义词是""",malo,21,193,2,0,18.625,15.125,-3.5,3.5,4.875,1.375,2.0
gemma-2-2b,0,desc,freq,zh,es,de,es,malo,bueno,"""bueno""的反义词是""",malo,21,193,21,193,15.125,10.25,-4.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,zh,es,de,fr,mauvais,bueno,"""bueno""的反义词是""",malo,21,193,1392,24,9.125,12.5,3.375,-6.0,2.25,8.25,2.0
gemma-2-2b,0,desc,freq,zh,es,de,ja,悪い,bueno,"""bueno""的反义词是""",malo,21,193,749,6503,10.125,4.84375,-5.28125,-5.0,-5.40625,-0.40625,2.0
gemma-2-2b,0,desc,freq,zh,es,de,ko,나쁜,bueno,"""bueno""的反义词是""",malo,21,193,3461,396,7.5625,9.375,1.8125,-7.5625,-0.875,6.6875,2.0
gemma-2-2b,0,desc,freq,zh,es,de,zh,坏,bueno,"""bueno""的反义词是""",malo,21,193,0,233,19.75,10.0,-9.75,4.625,-0.25,-4.875,2.0
gemma-2-2b,0,val,desc,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,18161,6986,0,6.28125,19.25,12.96875,-8.84375,12.09375,20.9375,2.0
gemma-2-2b,0,val,desc,zh,es,de,en,bad,bueno,"""bueno""的反义词是""",malo,21,18161,2,41,18.625,15.9375,-2.6875,3.5,8.78125,5.28125,2.0
gemma-2-2b,0,val,desc,zh,es,de,es,malo,bueno,"""bueno""的反义词是""",malo,21,18161,21,18161,15.125,7.15625,-7.96875,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,zh,es,de,fr,mauvais,bueno,"""bueno""的反义词是""",malo,21,18161,1392,1204,9.125,11.75,2.625,-6.0,4.59375,10.59375,2.0
gemma-2-2b,0,val,desc,zh,es,de,ja,悪い,bueno,"""bueno""的反义词是""",malo,21,18161,749,7703,10.125,8.8125,-1.3125,-5.0,1.65625,6.65625,2.0
gemma-2-2b,0,val,desc,zh,es,de,ko,나쁜,bueno,"""bueno""的反义词是""",malo,21,18161,3461,1243,7.5625,11.75,4.1875,-7.5625,4.59375,12.15625,2.0
gemma-2-2b,0,val,desc,zh,es,de,zh,坏,bueno,"""bueno""的反义词是""",malo,21,18161,0,14,19.75,17.0,-2.75,4.625,9.84375,5.21875,2.0
gemma-2-2b,0,val,val,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,21,6986,7036,6.28125,7.34375,1.0625,-8.84375,-9.03125,-0.1875,2.0
gemma-2-2b,0,val,val,zh,es,de,en,bad,bueno,"""bueno""的反义词是""",malo,21,21,2,1,18.625,20.125,1.5,3.5,3.75,0.25,2.0
gemma-2-2b,0,val,val,zh,es,de,es,malo,bueno,"""bueno""的反义词是""",malo,21,21,21,21,15.125,16.375,1.25,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,zh,es,de,fr,mauvais,bueno,"""bueno""的反义词是""",malo,21,21,1392,880,9.125,11.0,1.875,-6.0,-5.375,0.625,2.0
gemma-2-2b,0,val,val,zh,es,de,ja,悪い,bueno,"""bueno""的反义词是""",malo,21,21,749,685,10.125,11.4375,1.3125,-5.0,-4.9375,0.0625,2.0
gemma-2-2b,0,val,val,zh,es,de,ko,나쁜,bueno,"""bueno""的反义词是""",malo,21,21,3461,5230,7.5625,7.96875,0.40625,-7.5625,-8.40625,-0.84375,2.0
gemma-2-2b,0,val,val,zh,es,de,zh,坏,bueno,"""bueno""的反义词是""",malo,21,21,0,0,19.75,20.75,1.0,4.625,4.375,-0.25,2.0
gemma-2-2b,0,val,freq,zh,es,de,de,schlecht,bueno,"""bueno""的反义词是""",malo,21,7224,6986,80,6.28125,12.375,6.09375,-8.84375,7.0625,15.90625,2.0
