model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,en,fr,de,de,schlecht,bon,"The opposite of ""bon"" is """,mauvais,0,0,687,687,14.75,14.75,0.0,-7.125,-7.125,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,en,bad,bon,"The opposite of ""bon"" is """,mauvais,0,0,1,1,21.625,21.625,0.0,-0.25,-0.25,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,es,malo,bon,"The opposite of ""bon"" is """,mauvais,0,0,33,33,18.875,18.875,0.0,-3.0,-3.0,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,fr,mauvais,bon,"The opposite of ""bon"" is """,mauvais,0,0,0,0,21.875,21.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,ja,悪い,bon,"The opposite of ""bon"" is """,mauvais,0,0,4729,4729,11.125,11.125,0.0,-10.75,-10.75,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,ko,나쁜,bon,"The opposite of ""bon"" is """,mauvais,0,0,40975,40975,6.28125,6.28125,0.0,-15.59375,-15.59375,0.0,2.0
gemma-2-2b,0,desc,desc,en,fr,de,zh,坏,bon,"The opposite of ""bon"" is """,mauvais,0,0,3243,3243,11.875,11.875,0.0,-10.0,-10.0,0.0,2.0
gemma-2-2b,0,desc,val,en,fr,de,de,schlecht,bon,"The opposite of ""bon"" is """,mauvais,0,1,687,1001,14.75,9.8125,-4.9375,-7.125,-9.1875,-2.0625,2.0
gemma-2-2b,0,desc,val,en,fr,de,en,bad,bon,"The opposite of ""bon"" is """,mauvais,0,1,1,0,21.625,19.375,-2.25,-0.25,0.375,0.625,2.0
gemma-2-2b,0,desc,val,en,fr,de,es,malo,bon,"The opposite of ""bon"" is """,mauvais,0,1,33,32,18.875,14.75,-4.125,-3.0,-4.25,-1.25,2.0
