model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,0,8506,8506,2.921875,2.921875,0.0,-18.203125,-18.203125,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,0,26,26,11.4375,11.4375,0.0,-9.6875,-9.6875,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,0,782,782,6.6875,6.6875,0.0,-14.4375,-14.4375,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,0,15512,15512,1.859375,1.859375,0.0,-19.265625,-19.265625,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,0,113,113,9.6875,9.6875,0.0,-11.4375,-11.4375,0.0,2.0
qwen3-4b,0,desc,desc,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,0,580,580,7.125,7.125,0.0,-14.0,-14.0,0.0,2.0
qwen3-4b,0,desc,val,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,0,8506,4454,2.921875,7.8125,4.890625,-18.203125,-7.4375,10.765625,2.0
qwen3-4b,0,desc,val,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,0,26,1,11.4375,14.5,3.0625,-9.6875,-0.75,8.9375,2.0
qwen3-4b,0,desc,val,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,0,782,123,6.6875,11.0,4.3125,-14.4375,-4.25,10.1875,2.0
