model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,2258,2287,6.1875,6.1875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,1,1,17.0,17.0,0.0,10.8125,10.8125,0.0,2.0
qwen3-4b,0,desc,desc,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,6,6,14.5,14.5,0.0,8.3125,8.3125,0.0,2.0
qwen3-4b,0,desc,desc,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,226,235,9.5,9.5,0.0,3.3125,3.3125,0.0,2.0
qwen3-4b,0,desc,desc,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,3787,3781,5.25,5.28125,0.03125,-0.9375,-0.90625,0.03125,2.0
qwen3-4b,0,desc,desc,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,10311,10060,3.234375,3.3125,0.078125,-2.953125,-2.875,0.078125,2.0
qwen3-4b,0,desc,desc,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2287,3651,3635,5.3125,5.34375,0.03125,-0.875,-0.84375,0.03125,2.0
qwen3-4b,0,desc,val,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,2258,1328,6.1875,8.9375,2.75,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,1,4,17.0,15.4375,-1.5625,10.8125,6.5,-4.3125,2.0
qwen3-4b,0,desc,val,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,6,17,14.5,14.125,-0.375,8.3125,5.1875,-3.125,2.0
qwen3-4b,0,desc,val,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,226,181,9.5,11.1875,1.6875,3.3125,2.25,-1.0625,2.0
qwen3-4b,0,desc,val,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,3787,4268,5.25,7.65625,2.40625,-0.9375,-1.28125,-0.34375,2.0
qwen3-4b,0,desc,val,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,10311,64872,3.234375,3.265625,0.03125,-2.953125,-5.671875,-2.71875,2.0
qwen3-4b,0,desc,val,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,1328,3651,1021,5.3125,9.25,3.9375,-0.875,0.3125,1.1875,2.0
qwen3-4b,0,desc,freq,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,2258,22,6.1875,11.5,5.3125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,1,8,17.0,12.4375,-4.5625,10.8125,0.9375,-9.875,2.0
qwen3-4b,0,desc,freq,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,6,12,14.5,11.875,-2.625,8.3125,0.375,-7.9375,2.0
qwen3-4b,0,desc,freq,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,226,79,9.5,9.875,0.375,3.3125,-1.625,-4.9375,2.0
qwen3-4b,0,desc,freq,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,3787,3586,5.25,4.90625,-0.34375,-0.9375,-6.59375,-5.65625,2.0
qwen3-4b,0,desc,freq,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,10311,45037,3.234375,0.63671875,-2.59765625,-2.953125,-10.86328125,-7.91015625,2.0
qwen3-4b,0,desc,freq,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,22,3651,6450,5.3125,4.0625,-1.25,-0.875,-7.4375,-6.5625,2.0
qwen3-4b,0,val,desc,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,2258,4370,6.1875,2.234375,-3.953125,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,1,3,17.0,13.875,-3.125,10.8125,11.640625,0.828125,2.0
qwen3-4b,0,val,desc,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,6,5,14.5,13.6875,-0.8125,8.3125,11.453125,3.140625,2.0
qwen3-4b,0,val,desc,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,226,113,9.5,8.8125,-0.6875,3.3125,6.578125,3.265625,2.0
qwen3-4b,0,val,desc,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,3787,9893,5.25,0.142578125,-5.107421875,-0.9375,-2.091796875,-1.154296875,2.0
qwen3-4b,0,val,desc,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,10311,12271,3.234375,-0.4140625,-3.6484375,-2.953125,-2.6484375,0.3046875,2.0
qwen3-4b,0,val,desc,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4370,3651,14699,5.3125,-0.90234375,-6.21484375,-0.875,-3.13671875,-2.26171875,2.0
qwen3-4b,0,val,val,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,2258,3728,6.1875,2.796875,-3.390625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,1,3,17.0,14.4375,-2.5625,10.8125,11.640625,0.828125,2.0
qwen3-4b,0,val,val,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,6,4,14.5,13.625,-0.875,8.3125,10.828125,2.515625,2.0
qwen3-4b,0,val,val,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,226,143,9.5,8.5,-1.0,3.3125,5.703125,2.390625,2.0
qwen3-4b,0,val,val,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,3787,10402,5.25,0.1875,-5.0625,-0.9375,-2.609375,-1.671875,2.0
qwen3-4b,0,val,val,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,10311,10507,3.234375,0.1591796875,-3.0751953125,-2.953125,-2.6376953125,0.3154296875,2.0
qwen3-4b,0,val,val,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3728,3651,12601,5.3125,-0.333984375,-5.646484375,-0.875,-3.130859375,-2.255859375,2.0
qwen3-4b,0,val,freq,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,2258,17,6.1875,11.375,5.1875,0.0,0.0,0.0,2.0
qwen3-4b,0,val,freq,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,1,25,17.0,10.75,-6.25,10.8125,-0.625,-11.4375,2.0
qwen3-4b,0,val,freq,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,6,36,14.5,10.1875,-4.3125,8.3125,-1.1875,-9.5,2.0
qwen3-4b,0,val,freq,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,226,162,9.5,7.78125,-1.71875,3.3125,-3.59375,-6.90625,2.0
qwen3-4b,0,val,freq,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,3787,7859,5.25,0.83984375,-4.41015625,-0.9375,-10.53515625,-9.59765625,2.0
qwen3-4b,0,val,freq,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,10311,16899,3.234375,-0.84765625,-4.08203125,-2.953125,-12.22265625,-9.26953125,2.0
qwen3-4b,0,val,freq,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,17,3651,10108,5.3125,0.32421875,-4.98828125,-0.875,-11.05078125,-10.17578125,2.0
qwen3-4b,0,freq,desc,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,2258,2342,6.1875,6.15625,-0.03125,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,desc,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,1,1,17.0,17.125,0.125,10.8125,10.96875,0.15625,2.0
qwen3-4b,0,freq,desc,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,6,6,14.5,14.4375,-0.0625,8.3125,8.28125,-0.03125,2.0
qwen3-4b,0,freq,desc,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,226,235,9.5,9.5,0.0,3.3125,3.34375,0.03125,2.0
qwen3-4b,0,freq,desc,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,3787,3743,5.25,5.3125,0.0625,-0.9375,-0.84375,0.09375,2.0
qwen3-4b,0,freq,desc,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,10311,10027,3.234375,3.328125,0.09375,-2.953125,-2.828125,0.125,2.0
qwen3-4b,0,freq,desc,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,3651,3613,5.3125,5.375,0.0625,-0.875,-0.78125,0.09375,2.0
qwen3-4b,0,freq,val,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,2258,4148,6.1875,8.0,1.8125,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,val,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,1,10,17.0,15.3125,-1.6875,10.8125,7.3125,-3.5,2.0
qwen3-4b,0,freq,val,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,6,15,14.5,15.0625,0.5625,8.3125,7.0625,-1.25,2.0
qwen3-4b,0,freq,val,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,226,282,9.5,11.25,1.75,3.3125,3.25,-0.0625,2.0
qwen3-4b,0,freq,val,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,3787,4714,5.25,7.875,2.625,-0.9375,-0.125,0.8125,2.0
qwen3-4b,0,freq,val,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,10311,39796,3.234375,4.75,1.515625,-2.953125,-3.25,-0.296875,2.0
qwen3-4b,0,freq,val,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,4148,3651,975,5.3125,9.75,4.4375,-0.875,1.75,2.625,2.0
qwen3-4b,0,freq,freq,es,de,de,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,2258,2342,6.1875,6.15625,-0.03125,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,freq,es,de,de,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,1,1,17.0,17.125,0.125,10.8125,10.96875,0.15625,2.0
qwen3-4b,0,freq,freq,es,de,de,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,6,6,14.5,14.4375,-0.0625,8.3125,8.28125,-0.03125,2.0
qwen3-4b,0,freq,freq,es,de,de,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,226,235,9.5,9.5,0.0,3.3125,3.34375,0.03125,2.0
qwen3-4b,0,freq,freq,es,de,de,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,3787,3743,5.25,5.3125,0.0625,-0.9375,-0.84375,0.09375,2.0
qwen3-4b,0,freq,freq,es,de,de,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,10311,10027,3.234375,3.328125,0.09375,-2.953125,-2.828125,0.125,2.0
qwen3-4b,0,freq,freq,es,de,de,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,2342,3651,3613,5.3125,5.375,0.0625,-0.875,-0.78125,0.09375,2.0
qwen3-4b,0,desc,desc,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,2258,21062,6.1875,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,1,13855,17.0,nan,nan,10.8125,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,6,76,14.5,nan,nan,8.3125,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,226,1728,9.5,nan,nan,3.3125,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3787,132430,5.25,nan,nan,-0.9375,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,10311,60315,3.234375,nan,nan,-2.953125,nan,nan,2.0
qwen3-4b,0,desc,desc,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3651,100250,5.3125,nan,nan,-0.875,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,2258,21062,6.1875,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,1,13855,17.0,nan,nan,10.8125,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,6,76,14.5,nan,nan,8.3125,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,226,1728,9.5,nan,nan,3.3125,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3787,132430,5.25,nan,nan,-0.9375,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,10311,60315,3.234375,nan,nan,-2.953125,nan,nan,2.0
qwen3-4b,0,desc,val,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3651,100250,5.3125,nan,nan,-0.875,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,2258,21062,6.1875,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,1,13855,17.0,nan,nan,10.8125,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,6,76,14.5,nan,nan,8.3125,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,226,1728,9.5,nan,nan,3.3125,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3787,132430,5.25,nan,nan,-0.9375,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,10311,60315,3.234375,nan,nan,-2.953125,nan,nan,2.0
qwen3-4b,0,desc,freq,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3651,100250,5.3125,nan,nan,-0.875,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,2258,21062,6.1875,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,1,13855,17.0,nan,nan,10.8125,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,6,76,14.5,nan,nan,8.3125,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,226,1728,9.5,nan,nan,3.3125,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3787,132430,5.25,nan,nan,-0.9375,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,10311,60315,3.234375,nan,nan,-2.953125,nan,nan,2.0
qwen3-4b,0,val,desc,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3651,100250,5.3125,nan,nan,-0.875,nan,nan,2.0
qwen3-4b,0,val,val,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,2258,3477,6.1875,3.203125,-2.984375,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,1,3,17.0,14.5625,-2.4375,10.8125,11.359375,0.546875,2.0
qwen3-4b,0,val,val,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,6,4,14.5,14.0625,-0.4375,8.3125,10.859375,2.546875,2.0
qwen3-4b,0,val,val,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,226,126,9.5,9.0625,-0.4375,3.3125,5.859375,2.546875,2.0
qwen3-4b,0,val,val,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,3787,9946,5.25,0.48828125,-4.76171875,-0.9375,-2.71484375,-1.77734375,2.0
qwen3-4b,0,val,val,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,10311,12065,3.234375,-0.038330078125,-3.272705078125,-2.953125,-3.241455078125,-0.288330078125,2.0
qwen3-4b,0,val,val,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3477,3651,11877,5.3125,0.0067138671875,-5.3057861328125,-0.875,-3.1964111328125,-2.3214111328125,2.0
qwen3-4b,0,val,freq,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,2258,3635,6.1875,2.953125,-3.234375,0.0,0.0,0.0,2.0
qwen3-4b,0,val,freq,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,1,3,17.0,14.25,-2.75,10.8125,11.296875,0.484375,2.0
qwen3-4b,0,val,freq,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,6,5,14.5,13.9375,-0.5625,8.3125,10.984375,2.671875,2.0
qwen3-4b,0,val,freq,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,226,129,9.5,8.9375,-0.5625,3.3125,5.984375,2.671875,2.0
qwen3-4b,0,val,freq,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,3787,9949,5.25,0.373046875,-4.876953125,-0.9375,-2.580078125,-1.642578125,2.0
qwen3-4b,0,val,freq,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,10311,10868,3.234375,0.1318359375,-3.1025390625,-2.953125,-2.8212890625,0.1318359375,2.0
qwen3-4b,0,val,freq,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,3635,3651,12337,5.3125,-0.201171875,-5.513671875,-0.875,-3.154296875,-2.279296875,2.0
qwen3-4b,0,freq,desc,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,2258,21062,6.1875,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,1,13855,17.0,nan,nan,10.8125,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,es,malo,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,6,76,14.5,nan,nan,8.3125,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,fr,mauvais,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,226,1728,9.5,nan,nan,3.3125,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,ja,悪い,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3787,132430,5.25,nan,nan,-0.9375,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,ko,나쁜,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,10311,60315,3.234375,nan,nan,-2.953125,nan,nan,2.0
qwen3-4b,0,freq,desc,es,de,en,zh,坏,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,21062,3651,100250,5.3125,nan,nan,-0.875,nan,nan,2.0
qwen3-4b,0,freq,val,es,de,en,de,schlecht,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,84826,2258,84826,6.1875,5.40625,-0.78125,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,val,es,de,en,en,bad,gut,"Lo opuesto de ""gut"" es """,schlecht,2258,84826,1,215,17.0,12.125,-4.875,10.8125,6.71875,-4.09375,2.0
