model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,3,3,13875,13875,4.03125,4.03125,0.0,-12.21875,-12.21875,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,3,3,17,17,14.25,14.25,0.0,-2.0,-2.0,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,3,3,517,517,9.375,9.375,0.0,-6.875,-6.875,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,fr,mauvais,좋은,「좋은」の反対は「,나쁜,3,3,1282,1282,8.0,8.0,0.0,-8.25,-8.25,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,ja,悪い,좋은,「좋은」の反対は「,나쁜,3,3,0,0,18.75,18.75,0.0,2.5,2.5,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,ko,나쁜,좋은,「좋은」の反対は「,나쁜,3,3,3,3,16.25,16.25,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ja,ko,de,zh,坏,좋은,「좋은」の反対は「,나쁜,3,3,34,34,13.625,13.625,0.0,-2.625,-2.625,0.0,2.0
gemma-2-2b,0,desc,val,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,3,2,13875,26583,4.03125,-0.047607421875,-4.078857421875,-12.21875,-12.610107421875,-0.391357421875,2.0
gemma-2-2b,0,desc,val,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,3,2,17,11,14.25,11.1875,-3.0625,-2.0,-1.375,0.625,2.0
gemma-2-2b,0,desc,val,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,3,2,517,702,9.375,5.84375,-3.53125,-6.875,-6.71875,0.15625,2.0
gemma-2-2b,0,desc,val,ja,ko,de,fr,mauvais,좋은,「좋은」の反対は「,나쁜,3,2,1282,898,8.0,5.46875,-2.53125,-8.25,-7.09375,1.15625,2.0
gemma-2-2b,0,desc,val,ja,ko,de,ja,悪い,좋은,「좋은」の反対は「,나쁜,3,2,0,0,18.75,15.375,-3.375,2.5,2.8125,0.3125,2.0
gemma-2-2b,0,desc,val,ja,ko,de,ko,나쁜,좋은,「좋은」の反対は「,나쁜,3,2,3,2,16.25,12.5625,-3.6875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ja,ko,de,zh,坏,좋은,「좋은」の反対は「,나쁜,3,2,34,35,13.625,9.75,-3.875,-2.625,-2.8125,-0.1875,2.0
