model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,es,ko,de,de,schlecht,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,4534,4534,2.640625,2.640625,0.0,-14.109375,-14.109375,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,en,bad,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,120,120,7.96875,7.96875,0.0,-8.78125,-8.78125,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,es,malo,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,93,93,8.4375,8.4375,0.0,-8.3125,-8.3125,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,fr,mauvais,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,167,167,7.53125,7.53125,0.0,-9.21875,-9.21875,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,ja,悪い,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,179,179,7.46875,7.46875,0.0,-9.28125,-9.28125,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,ko,나쁜,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,0,0,16.75,16.75,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,es,ko,de,zh,坏,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,140,140,7.78125,7.78125,0.0,-8.96875,-8.96875,0.0,2.0
qwen3-4b,0,desc,val,es,ko,de,de,schlecht,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,4534,1842,2.640625,8.6875,6.046875,-14.109375,-2.4375,11.671875,2.0
qwen3-4b,0,desc,val,es,ko,de,en,bad,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,120,0,7.96875,16.125,8.15625,-8.78125,5.0,13.78125,2.0
qwen3-4b,0,desc,val,es,ko,de,es,malo,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,93,54,8.4375,12.5625,4.125,-8.3125,1.4375,9.75,2.0
qwen3-4b,0,desc,val,es,ko,de,fr,mauvais,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,167,408,7.53125,10.3125,2.78125,-9.21875,-0.8125,8.40625,2.0
qwen3-4b,0,desc,val,es,ko,de,ja,悪い,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,179,10,7.46875,14.0,6.53125,-9.28125,2.875,12.15625,2.0
qwen3-4b,0,desc,val,es,ko,de,ko,나쁜,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,0,196,16.75,11.125,-5.625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,es,ko,de,zh,坏,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,196,140,29,7.78125,13.25,5.46875,-8.96875,2.125,11.09375,2.0
qwen3-4b,0,desc,freq,es,ko,de,de,schlecht,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,4534,0,2.640625,18.625,15.984375,-14.109375,7.8125,21.921875,2.0
qwen3-4b,0,desc,freq,es,ko,de,en,bad,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,120,84,7.96875,9.1875,1.21875,-8.78125,-1.625,7.15625,2.0
qwen3-4b,0,desc,freq,es,ko,de,es,malo,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,93,54,8.4375,9.625,1.1875,-8.3125,-1.1875,7.125,2.0
qwen3-4b,0,desc,freq,es,ko,de,fr,mauvais,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,167,1168,7.53125,5.4375,-2.09375,-9.21875,-5.375,3.84375,2.0
qwen3-4b,0,desc,freq,es,ko,de,ja,悪い,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,179,40,7.46875,10.25,2.78125,-9.28125,-0.5625,8.71875,2.0
qwen3-4b,0,desc,freq,es,ko,de,ko,나쁜,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,0,24,16.75,10.8125,-5.9375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,es,ko,de,zh,坏,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,24,140,581,7.78125,6.4375,-1.34375,-8.96875,-4.375,4.59375,2.0
qwen3-4b,0,val,desc,es,ko,de,de,schlecht,좋은,"Lo opuesto de ""좋은"" es """,나쁜,0,0,4534,6855,2.640625,2.125,-0.515625,-14.109375,-13.6875,0.421875,2.0
