model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ja,fr,de,de,schlecht,bon,「bon」の反対は「,mauvais,5,5,1258,1472,5.53125,5.3125,-0.21875,-7.09375,-7.3125,-0.21875,2.0
qwen3-4b,0,desc,desc,ja,fr,de,en,bad,bon,「bon」の反対は「,mauvais,5,5,8,6,12.375,12.5,0.125,-0.25,-0.125,0.125,2.0
qwen3-4b,0,desc,desc,ja,fr,de,es,malo,bon,「bon」の反対は「,mauvais,5,5,6,7,12.375,12.375,0.0,-0.25,-0.25,0.0,2.0
qwen3-4b,0,desc,desc,ja,fr,de,fr,mauvais,bon,「bon」の反対は「,mauvais,5,5,5,5,12.625,12.625,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ja,fr,de,ja,悪い,bon,「bon」の反対は「,mauvais,5,5,21,21,11.4375,11.4375,0.0,-1.1875,-1.1875,0.0,2.0
qwen3-4b,0,desc,desc,ja,fr,de,ko,나쁜,bon,「bon」の反対は「,mauvais,5,5,2012,1991,4.875,4.90625,0.03125,-7.75,-7.71875,0.03125,2.0
qwen3-4b,0,desc,desc,ja,fr,de,zh,坏,bon,「bon」の反対は「,mauvais,5,5,1480,1515,5.3125,5.28125,-0.03125,-7.3125,-7.34375,-0.03125,2.0
qwen3-4b,0,desc,val,ja,fr,de,de,schlecht,bon,「bon」の反対は「,mauvais,5,46,1258,3078,5.53125,8.25,2.71875,-7.09375,-4.0,3.09375,2.0
qwen3-4b,0,desc,val,ja,fr,de,en,bad,bon,「bon」の反対は「,mauvais,5,46,8,0,12.375,15.0625,2.6875,-0.25,2.8125,3.0625,2.0
qwen3-4b,0,desc,val,ja,fr,de,es,malo,bon,「bon」の反対は「,mauvais,5,46,6,7,12.375,13.5625,1.1875,-0.25,1.3125,1.5625,2.0
qwen3-4b,0,desc,val,ja,fr,de,fr,mauvais,bon,「bon」の反対は「,mauvais,5,46,5,46,12.625,12.25,-0.375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ja,fr,de,ja,悪い,bon,「bon」の反対は「,mauvais,5,46,21,106,11.4375,11.5625,0.125,-1.1875,-0.6875,0.5,2.0
qwen3-4b,0,desc,val,ja,fr,de,ko,나쁜,bon,「bon」の反対は「,mauvais,5,46,2012,33725,4.875,5.03125,0.15625,-7.75,-7.21875,0.53125,2.0
qwen3-4b,0,desc,val,ja,fr,de,zh,坏,bon,「bon」の反対は「,mauvais,5,46,1480,659,5.3125,9.8125,4.5,-7.3125,-2.4375,4.875,2.0
qwen3-4b,0,desc,freq,ja,fr,de,de,schlecht,bon,「bon」の反対は「,mauvais,5,26,1258,9,5.53125,11.4375,5.90625,-7.09375,1.125,8.21875,2.0
qwen3-4b,0,desc,freq,ja,fr,de,en,bad,bon,「bon」の反対は「,mauvais,5,26,8,6,12.375,11.5625,-0.8125,-0.25,1.25,1.5,2.0
qwen3-4b,0,desc,freq,ja,fr,de,es,malo,bon,「bon」の反対は「,mauvais,5,26,6,20,12.375,10.375,-2.0,-0.25,0.0625,0.3125,2.0
