model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,2083,2083,3765,3765,4.4375,4.4375,0.0,-0.90625,-0.90625,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,2083,2083,53,53,11.0625,11.0625,0.0,5.71875,5.71875,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,2083,2083,1805,1805,5.5625,5.5625,0.0,0.21875,0.21875,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,fr,mauvais,좋은,「좋은」の反対は「,나쁜,2083,2083,6863,6863,3.5,3.5,0.0,-1.84375,-1.84375,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,ja,悪い,좋은,「좋은」の反対は「,나쁜,2083,2083,0,0,20.375,20.375,0.0,15.03125,15.03125,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,ko,나쁜,좋은,「좋은」の反対は「,나쁜,2083,2083,2083,2083,5.34375,5.34375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ja,ko,de,zh,坏,좋은,「좋은」の反対は「,나쁜,2083,2083,418,418,7.84375,7.84375,0.0,2.5,2.5,0.0,2.0
qwen3-4b,0,desc,val,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,2083,20535,3765,3084,4.4375,8.1875,3.75,-0.90625,2.09375,3.0,2.0
qwen3-4b,0,desc,val,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,2083,20535,53,1,11.0625,14.3125,3.25,5.71875,8.21875,2.5,2.0
qwen3-4b,0,desc,val,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,2083,20535,1805,154,5.5625,10.625,5.0625,0.21875,4.53125,4.3125,2.0
qwen3-4b,0,desc,val,ja,ko,de,fr,mauvais,좋은,「좋은」の反対は「,나쁜,2083,20535,6863,1177,3.5,9.0625,5.5625,-1.84375,2.96875,4.8125,2.0
qwen3-4b,0,desc,val,ja,ko,de,ja,悪い,좋은,「좋은」の反対は「,나쁜,2083,20535,0,0,20.375,15.125,-5.25,15.03125,9.03125,-6.0,2.0
qwen3-4b,0,desc,val,ja,ko,de,ko,나쁜,좋은,「좋은」の反対は「,나쁜,2083,20535,2083,20535,5.34375,6.09375,0.75,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ja,ko,de,zh,坏,좋은,「좋은」の反対は「,나쁜,2083,20535,418,276,7.84375,10.25,2.40625,2.5,4.15625,1.65625,2.0
qwen3-4b,0,desc,freq,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,2083,2984,3765,2,4.4375,13.75,9.3125,-0.90625,9.53125,10.4375,2.0
qwen3-4b,0,desc,freq,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,2083,2984,53,66,11.0625,9.125,-1.9375,5.71875,4.90625,-0.8125,2.0
qwen3-4b,0,desc,freq,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,2083,2984,1805,291,5.5625,7.25,1.6875,0.21875,3.03125,2.8125,2.0
qwen3-4b,0,desc,freq,ja,ko,de,fr,mauvais,좋은,「좋은」の反対は「,나쁜,2083,2984,6863,537,3.5,6.5,3.0,-1.84375,2.28125,4.125,2.0
qwen3-4b,0,desc,freq,ja,ko,de,ja,悪い,좋은,「좋은」の反対は「,나쁜,2083,2984,0,1,20.375,14.375,-6.0,15.03125,10.15625,-4.875,2.0
qwen3-4b,0,desc,freq,ja,ko,de,ko,나쁜,좋은,「좋은」の反対は「,나쁜,2083,2984,2083,2984,5.34375,4.21875,-1.125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,ja,ko,de,zh,坏,좋은,「좋은」の反対は「,나쁜,2083,2984,418,1576,7.84375,5.125,-2.71875,2.5,0.90625,-1.59375,2.0
qwen3-4b,0,val,desc,ja,ko,de,de,schlecht,좋은,「좋은」の反対は「,나쁜,2083,5700,3765,2059,4.4375,3.28125,-1.15625,-0.90625,1.5078125,2.4140625,2.0
qwen3-4b,0,val,desc,ja,ko,de,en,bad,좋은,「좋은」の反対は「,나쁜,2083,5700,53,764,11.0625,4.75,-6.3125,5.71875,2.9765625,-2.7421875,2.0
qwen3-4b,0,val,desc,ja,ko,de,es,malo,좋은,「좋은」の反対は「,나쁜,2083,5700,1805,3890,5.5625,2.3125,-3.25,0.21875,0.5390625,0.3203125,2.0
