model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,fr,ja,de,de,schlecht,良い,"Le contraire de ""良い"" est """,悪い,0,0,3363,3363,4.75,4.75,0.0,-17.25,-17.25,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,en,bad,良い,"Le contraire de ""良い"" est """,悪い,0,0,13,13,13.25,13.25,0.0,-8.75,-8.75,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,es,malo,良い,"Le contraire de ""良い"" est """,悪い,0,0,179,179,9.5,9.5,0.0,-12.5,-12.5,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,fr,mauvais,良い,"Le contraire de ""良い"" est """,悪い,0,0,393,393,8.25,8.25,0.0,-13.75,-13.75,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,ja,悪い,良い,"Le contraire de ""良い"" est """,悪い,0,0,0,0,22.0,22.0,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,ko,나쁜,良い,"Le contraire de ""良い"" est """,悪い,0,0,10668,10668,2.703125,2.703125,0.0,-19.296875,-19.296875,0.0,2.0
qwen3-4b,0,desc,desc,fr,ja,de,zh,坏,良い,"Le contraire de ""良い"" est """,悪い,0,0,338,338,8.5625,8.5625,0.0,-13.4375,-13.4375,0.0,2.0
qwen3-4b,0,desc,val,fr,ja,de,de,schlecht,良い,"Le contraire de ""良い"" est """,悪い,0,0,3363,3995,4.75,8.0625,3.3125,-17.25,-7.5625,9.6875,2.0
qwen3-4b,0,desc,val,fr,ja,de,en,bad,良い,"Le contraire de ""良い"" est """,悪い,0,0,13,2,13.25,14.5,1.25,-8.75,-1.125,7.625,2.0
qwen3-4b,0,desc,val,fr,ja,de,es,malo,良い,"Le contraire de ""良い"" est """,悪い,0,0,179,64,9.5,11.6875,2.1875,-12.5,-3.9375,8.5625,2.0
qwen3-4b,0,desc,val,fr,ja,de,fr,mauvais,良い,"Le contraire de ""良い"" est """,悪い,0,0,393,662,8.25,9.75,1.5,-13.75,-5.875,7.875,2.0
qwen3-4b,0,desc,val,fr,ja,de,ja,悪い,良い,"Le contraire de ""良い"" est """,悪い,0,0,0,0,22.0,15.625,-6.375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,fr,ja,de,ko,나쁜,良い,"Le contraire de ""良い"" est """,悪い,0,0,10668,61753,2.703125,4.09375,1.390625,-19.296875,-11.53125,7.765625,2.0
qwen3-4b,0,desc,val,fr,ja,de,zh,坏,良い,"Le contraire de ""良い"" est """,悪い,0,0,338,770,8.5625,9.6875,1.125,-13.4375,-5.9375,7.5,2.0
qwen3-4b,0,desc,freq,fr,ja,de,de,schlecht,良い,"Le contraire de ""良い"" est """,悪い,0,0,3363,2,4.75,14.3125,9.5625,-17.25,-1.6875,15.5625,2.0
qwen3-4b,0,desc,freq,fr,ja,de,en,bad,良い,"Le contraire de ""良い"" est """,悪い,0,0,13,28,13.25,10.75,-2.5,-8.75,-5.25,3.5,2.0
qwen3-4b,0,desc,freq,fr,ja,de,es,malo,良い,"Le contraire de ""良い"" est """,悪い,0,0,179,75,9.5,9.5625,0.0625,-12.5,-6.4375,6.0625,2.0
qwen3-4b,0,desc,freq,fr,ja,de,fr,mauvais,良い,"Le contraire de ""良い"" est """,悪い,0,0,393,143,8.25,8.625,0.375,-13.75,-7.375,6.375,2.0
qwen3-4b,0,desc,freq,fr,ja,de,ja,悪い,良い,"Le contraire de ""良い"" est """,悪い,0,0,0,0,22.0,16.0,-6.0,0.0,0.0,0.0,2.0
