model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,0,11256,11256,6.5,6.5,0.0,-14.875,-14.875,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,0,2,2,19.125,19.125,0.0,-2.25,-2.25,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,0,741,741,10.9375,10.9375,0.0,-10.4375,-10.4375,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,0,302,302,12.375,12.375,0.0,-9.0,-9.0,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,0,0,0,21.375,21.375,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,0,26,26,15.5625,15.5625,0.0,-5.8125,-5.8125,0.0,2.0
gemma-2-2b,0,desc,desc,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,0,19,19,16.0,16.0,0.0,-5.375,-5.375,0.0,2.0
gemma-2-2b,0,desc,val,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,0,11256,22930,6.5,1.8125,-4.6875,-14.875,-16.4375,-1.5625,2.0
gemma-2-2b,0,desc,val,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,0,2,2,19.125,15.8125,-3.3125,-2.25,-2.4375,-0.1875,2.0
gemma-2-2b,0,desc,val,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,0,741,893,10.9375,7.15625,-3.78125,-10.4375,-11.09375,-0.65625,2.0
gemma-2-2b,0,desc,val,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,0,302,206,12.375,9.1875,-3.1875,-9.0,-9.0625,-0.0625,2.0
gemma-2-2b,0,desc,val,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,0,0,0,21.375,18.25,-3.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,0,26,23,15.5625,12.0,-3.5625,-5.8125,-6.25,-0.4375,2.0
gemma-2-2b,0,desc,val,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,0,19,21,16.0,12.0625,-3.9375,-5.375,-6.1875,-0.8125,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,148,11256,14331,6.5,4.375,-2.125,-14.875,-7.625,7.25,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,148,2,5,19.125,15.8125,-3.3125,-2.25,3.8125,6.0625,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,148,741,1808,10.9375,8.25,-2.6875,-10.4375,-3.75,6.6875,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,148,302,36,12.375,13.625,1.25,-9.0,1.625,10.625,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,148,0,148,21.375,12.0,-9.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,148,26,4,15.5625,16.125,0.5625,-5.8125,4.125,9.9375,2.0
gemma-2-2b,0,desc,freq,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,148,19,809,16.0,9.625,-6.375,-5.375,-2.375,3.0,2.0
gemma-2-2b,0,val,desc,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,35,11256,14,6.5,16.0,9.5,-14.875,0.75,15.625,2.0
gemma-2-2b,0,val,desc,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,35,2,151,19.125,13.625,-5.5,-2.25,-1.625,0.625,2.0
gemma-2-2b,0,val,desc,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,35,741,60792,10.9375,3.5625,-7.375,-10.4375,-11.6875,-1.25,2.0
gemma-2-2b,0,val,desc,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,35,302,1986,12.375,10.125,-2.25,-9.0,-5.125,3.875,2.0
gemma-2-2b,0,val,desc,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,35,0,35,21.375,15.25,-6.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,35,26,3,15.5625,17.0,1.4375,-5.8125,1.75,7.5625,2.0
gemma-2-2b,0,val,desc,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,35,19,79,16.0,14.4375,-1.5625,-5.375,-0.8125,4.5625,2.0
gemma-2-2b,0,val,val,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,0,11256,12527,6.5,7.1875,0.6875,-14.875,-15.0625,-0.1875,2.0
gemma-2-2b,0,val,val,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,0,2,1,19.125,20.375,1.25,-2.25,-1.875,0.375,2.0
gemma-2-2b,0,val,val,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,0,741,770,10.9375,11.75,0.8125,-10.4375,-10.5,-0.0625,2.0
gemma-2-2b,0,val,val,ko,ja,de,fr,mauvais,良い,"""良い""의 반대말은 """,悪い,0,0,302,201,12.375,13.875,1.5,-9.0,-8.375,0.625,2.0
gemma-2-2b,0,val,val,ko,ja,de,ja,悪い,良い,"""良い""의 반대말은 """,悪い,0,0,0,0,21.375,22.25,0.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,ko,ja,de,ko,나쁜,良い,"""良い""의 반대말은 """,悪い,0,0,26,56,15.5625,15.8125,0.25,-5.8125,-6.4375,-0.625,2.0
gemma-2-2b,0,val,val,ko,ja,de,zh,坏,良い,"""良い""의 반대말은 """,悪い,0,0,19,28,16.0,16.75,0.75,-5.375,-5.5,-0.125,2.0
gemma-2-2b,0,val,freq,ko,ja,de,de,schlecht,良い,"""良い""의 반대말은 """,悪い,0,989,11256,290,6.5,11.3125,4.8125,-14.875,1.875,16.75,2.0
gemma-2-2b,0,val,freq,ko,ja,de,en,bad,良い,"""良い""의 반대말은 """,悪い,0,989,2,15,19.125,15.25,-3.875,-2.25,5.8125,8.0625,2.0
gemma-2-2b,0,val,freq,ko,ja,de,es,malo,良い,"""良い""의 반대말은 """,悪い,0,989,741,19372,10.9375,3.921875,-7.015625,-10.4375,-5.515625,4.921875,2.0
