model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,ko,de,de,de,schlecht,gut,"""gut""의 반대말은 """,schlecht,216,249,216,249,17.5,17.375,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ko,de,de,en,bad,gut,"""gut""의 반대말은 """,schlecht,216,249,0,0,23.5,23.5,0.0,6.0,6.125,0.125,2.0
gemma-2-2b,0,desc,desc,ko,de,de,es,malo,gut,"""gut""의 반대말은 """,schlecht,216,249,1589,1562,14.5625,14.6875,0.125,-2.9375,-2.6875,0.25,2.0
gemma-2-2b,0,desc,desc,ko,de,de,fr,mauvais,gut,"""gut""의 반대말은 """,schlecht,216,249,679,691,15.8125,15.8125,0.0,-1.6875,-1.5625,0.125,2.0
gemma-2-2b,0,desc,desc,ko,de,de,ja,悪い,gut,"""gut""의 반대말은 """,schlecht,216,249,202,210,17.625,17.625,0.0,0.125,0.25,0.125,2.0
gemma-2-2b,0,desc,desc,ko,de,de,ko,나쁜,gut,"""gut""의 반대말은 """,schlecht,216,249,9,9,20.125,20.125,0.0,2.625,2.75,0.125,2.0
gemma-2-2b,0,desc,desc,ko,de,de,zh,坏,gut,"""gut""의 반대말은 """,schlecht,216,249,187,194,17.75,17.75,0.0,0.25,0.375,0.125,2.0
gemma-2-2b,0,desc,val,ko,de,de,de,schlecht,gut,"""gut""의 반대말은 """,schlecht,216,333,216,333,17.5,13.625,-3.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ko,de,de,en,bad,gut,"""gut""의 반대말은 """,schlecht,216,333,0,0,23.5,21.5,-2.0,6.0,7.875,1.875,2.0
gemma-2-2b,0,desc,val,ko,de,de,es,malo,gut,"""gut""의 반대말은 """,schlecht,216,333,1589,2081,14.5625,11.4375,-3.125,-2.9375,-2.1875,0.75,2.0
gemma-2-2b,0,desc,val,ko,de,de,fr,mauvais,gut,"""gut""의 반대말은 """,schlecht,216,333,679,481,15.8125,13.1875,-2.625,-1.6875,-0.4375,1.25,2.0
gemma-2-2b,0,desc,val,ko,de,de,ja,悪い,gut,"""gut""의 반대말은 """,schlecht,216,333,202,114,17.625,14.9375,-2.6875,0.125,1.3125,1.1875,2.0
gemma-2-2b,0,desc,val,ko,de,de,ko,나쁜,gut,"""gut""의 반대말은 """,schlecht,216,333,9,8,20.125,17.375,-2.75,2.625,3.75,1.125,2.0
gemma-2-2b,0,desc,val,ko,de,de,zh,坏,gut,"""gut""의 반대말은 """,schlecht,216,333,187,160,17.75,14.5625,-3.1875,0.25,0.9375,0.6875,2.0
gemma-2-2b,0,desc,freq,ko,de,de,de,schlecht,gut,"""gut""의 반대말은 """,schlecht,216,696,216,696,17.5,13.9375,-3.5625,0.0,0.0,0.0,2.0
