model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,0,378,378,10.4375,10.4375,0.0,-7.1875,-7.1875,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,0,4,4,16.125,16.125,0.0,-1.5,-1.5,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,0,0,0,17.625,17.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,0,97,97,12.25,12.25,0.0,-5.375,-5.375,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,0,33,33,13.3125,13.3125,0.0,-4.3125,-4.3125,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,0,1207,1207,8.875,8.875,0.0,-8.75,-8.75,0.0,2.0
gemma-2-2b,0,desc,desc,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,0,7,7,15.375,15.375,0.0,-2.25,-2.25,0.0,2.0
gemma-2-2b,0,desc,val,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,0,378,1359,10.4375,5.3125,-5.125,-7.1875,-8.375,-1.1875,2.0
gemma-2-2b,0,desc,val,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,0,4,1,16.125,13.0625,-3.0625,-1.5,-0.625,0.875,2.0
gemma-2-2b,0,desc,val,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,0,0,0,17.625,13.6875,-3.9375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,0,97,44,12.25,9.3125,-2.9375,-5.375,-4.375,1.0,2.0
gemma-2-2b,0,desc,val,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,0,33,29,13.3125,9.8125,-3.5,-4.3125,-3.875,0.4375,2.0
gemma-2-2b,0,desc,val,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,0,1207,1058,8.875,5.6875,-3.1875,-8.75,-8.0,0.75,2.0
gemma-2-2b,0,desc,val,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,0,7,7,15.375,11.1875,-4.1875,-2.25,-2.5,-0.25,2.0
gemma-2-2b,0,desc,freq,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,164,378,179,10.4375,10.6875,0.25,-7.1875,-0.0625,7.125,2.0
gemma-2-2b,0,desc,freq,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,164,4,1,16.125,15.6875,-0.4375,-1.5,4.9375,6.4375,2.0
gemma-2-2b,0,desc,freq,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,164,0,164,17.625,10.75,-6.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,164,97,6,12.25,14.0625,1.8125,-5.375,3.3125,8.6875,2.0
gemma-2-2b,0,desc,freq,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,164,33,5503,13.3125,5.53125,-7.78125,-4.3125,-5.21875,-0.90625,2.0
gemma-2-2b,0,desc,freq,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,164,1207,1363,8.875,7.96875,-0.90625,-8.75,-2.78125,5.96875,2.0
gemma-2-2b,0,desc,freq,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,164,7,1364,15.375,7.96875,-7.40625,-2.25,-2.78125,-0.53125,2.0
gemma-2-2b,0,val,desc,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,35834,378,0,10.4375,19.5,9.0625,-7.1875,14.71875,21.90625,2.0
gemma-2-2b,0,val,desc,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,35834,4,165,16.125,13.4375,-2.6875,-1.5,8.65625,10.15625,2.0
gemma-2-2b,0,val,desc,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,35834,0,35834,17.625,4.78125,-12.84375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,35834,97,579,12.25,11.8125,-0.4375,-5.375,7.03125,12.40625,2.0
gemma-2-2b,0,val,desc,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,35834,33,3606,13.3125,9.125,-4.1875,-4.3125,4.34375,8.65625,2.0
gemma-2-2b,0,val,desc,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,35834,1207,2064,8.875,10.0,1.125,-8.75,5.21875,13.96875,2.0
gemma-2-2b,0,val,desc,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,35834,7,191,15.375,13.3125,-2.0625,-2.25,8.53125,10.78125,2.0
gemma-2-2b,0,val,val,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,0,378,381,10.4375,12.0625,1.625,-7.1875,-6.8125,0.375,2.0
gemma-2-2b,0,val,val,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,0,4,1,16.125,18.25,2.125,-1.5,-0.625,0.875,2.0
gemma-2-2b,0,val,val,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,0,0,0,17.625,18.875,1.25,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,0,97,66,12.25,14.4375,2.1875,-5.375,-4.4375,0.9375,2.0
gemma-2-2b,0,val,val,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,0,33,62,13.3125,14.5,1.1875,-4.3125,-4.375,-0.0625,2.0
gemma-2-2b,0,val,val,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,0,1207,2522,8.875,9.375,0.5,-8.75,-9.5,-0.75,2.0
gemma-2-2b,0,val,val,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,0,7,10,15.375,16.5,1.125,-2.25,-2.375,-0.125,2.0
gemma-2-2b,0,val,freq,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,12142,378,69,10.4375,12.4375,2.0,-7.1875,8.375,15.5625,2.0
gemma-2-2b,0,val,freq,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,12142,4,5,16.125,14.875,-1.25,-1.5,10.8125,12.3125,2.0
gemma-2-2b,0,val,freq,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,12142,0,12142,17.625,4.0625,-13.5625,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,12142,97,212,12.25,11.0,-1.25,-5.375,6.9375,12.3125,2.0
gemma-2-2b,0,val,freq,ja,es,de,ja,悪い,bueno,「bueno」の反対は「,malo,0,12142,33,16947,13.3125,3.28125,-10.03125,-4.3125,-0.78125,3.53125,2.0
gemma-2-2b,0,val,freq,ja,es,de,ko,나쁜,bueno,「bueno」の反対は「,malo,0,12142,1207,1899,8.875,7.6875,-1.1875,-8.75,3.625,12.375,2.0
gemma-2-2b,0,val,freq,ja,es,de,zh,坏,bueno,「bueno」の反対は「,malo,0,12142,7,1669,15.375,7.96875,-7.40625,-2.25,3.90625,6.15625,2.0
gemma-2-2b,0,freq,desc,ja,es,de,de,schlecht,bueno,「bueno」の反対は「,malo,0,0,378,433,10.4375,10.375,-0.0625,-7.1875,-6.875,0.3125,2.0
gemma-2-2b,0,freq,desc,ja,es,de,en,bad,bueno,「bueno」の反対は「,malo,0,0,4,3,16.125,16.875,0.75,-1.5,-0.375,1.125,2.0
gemma-2-2b,0,freq,desc,ja,es,de,es,malo,bueno,「bueno」の反対は「,malo,0,0,0,0,17.625,17.25,-0.375,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,ja,es,de,fr,mauvais,bueno,「bueno」の反対は「,malo,0,0,97,67,12.25,12.75,0.5,-5.375,-4.5,0.875,2.0
