model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,11,2074,2074,11.875,11.875,0.0,-7.75,-7.75,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,11,0,0,21.5,21.5,0.0,1.875,1.875,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,11,11,11,19.625,19.625,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,11,848,848,13.375,13.375,0.0,-6.25,-6.25,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,11,560,560,14.0625,14.0625,0.0,-5.5625,-5.5625,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,11,6,6,19.875,19.875,0.0,0.25,0.25,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,11,68,68,17.125,17.125,0.0,-2.5,-2.5,0.0,2.0
gemma-2-2b,0,desc,val,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,7,2074,4976,11.875,7.6875,-4.1875,-7.75,-8.9375,-1.1875,2.0
gemma-2-2b,0,desc,val,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,7,0,0,21.5,18.875,-2.625,1.875,2.25,0.375,2.0
gemma-2-2b,0,desc,val,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,7,11,7,19.625,16.625,-3.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,7,848,457,13.375,11.0625,-2.3125,-6.25,-5.5625,0.6875,2.0
gemma-2-2b,0,desc,val,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,7,560,389,14.0625,11.3125,-2.75,-5.5625,-5.3125,0.25,2.0
gemma-2-2b,0,desc,val,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,7,6,5,19.875,17.0,-2.875,0.25,0.375,0.125,2.0
gemma-2-2b,0,desc,val,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,7,68,54,17.125,13.9375,-3.1875,-2.5,-2.6875,-0.1875,2.0
gemma-2-2b,0,desc,freq,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,87,2074,777,11.875,12.0625,0.1875,-7.75,-2.6875,5.0625,2.0
gemma-2-2b,0,desc,freq,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,87,0,0,21.5,18.75,-2.75,1.875,4.0,2.125,2.0
gemma-2-2b,0,desc,freq,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,87,11,87,19.625,14.75,-4.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,87,848,30,13.375,15.6875,2.3125,-6.25,0.9375,7.1875,2.0
gemma-2-2b,0,desc,freq,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,87,560,9280,14.0625,7.90625,-6.15625,-5.5625,-6.84375,-1.28125,2.0
gemma-2-2b,0,desc,freq,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,87,6,29,19.875,15.8125,-4.0625,0.25,1.0625,0.8125,2.0
gemma-2-2b,0,desc,freq,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,87,68,2142,17.125,10.5625,-6.5625,-2.5,-4.1875,-1.6875,2.0
gemma-2-2b,0,val,desc,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,9167,2074,2,11.875,19.875,8.0,-7.75,10.0,17.75,2.0
gemma-2-2b,0,val,desc,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,9167,0,29,21.5,17.5,-4.0,1.875,7.625,5.75,2.0
gemma-2-2b,0,val,desc,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,9167,11,9167,19.625,9.875,-9.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,9167,848,2424,13.375,12.0625,-1.3125,-6.25,2.1875,8.4375,2.0
gemma-2-2b,0,val,desc,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,9167,560,20503,14.0625,8.1875,-5.875,-5.5625,-1.6875,3.875,2.0
gemma-2-2b,0,val,desc,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,9167,6,38,19.875,17.375,-2.5,0.25,7.5,7.25,2.0
gemma-2-2b,0,val,desc,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,9167,68,448,17.125,14.5,-2.625,-2.5,4.625,7.125,2.0
gemma-2-2b,0,val,val,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,9,2074,2127,11.875,12.8125,0.9375,-7.75,-7.3125,0.4375,2.0
gemma-2-2b,0,val,val,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,9,0,0,21.5,22.5,1.0,1.875,2.375,0.5,2.0
gemma-2-2b,0,val,val,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,9,11,9,19.625,20.125,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,9,848,680,13.375,14.6875,1.3125,-6.25,-5.4375,0.8125,2.0
gemma-2-2b,0,val,val,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,9,560,681,14.0625,14.6875,0.625,-5.5625,-5.4375,0.125,2.0
gemma-2-2b,0,val,val,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,9,6,7,19.875,20.25,0.375,0.25,0.125,-0.125,2.0
gemma-2-2b,0,val,val,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,9,68,69,17.125,17.875,0.75,-2.5,-2.25,0.25,2.0
gemma-2-2b,0,val,freq,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,3494,2074,123,11.875,13.9375,2.0625,-7.75,4.875,12.625,2.0
gemma-2-2b,0,val,freq,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,3494,0,1,21.5,17.625,-3.875,1.875,8.5625,6.6875,2.0
gemma-2-2b,0,val,freq,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,3494,11,3494,19.625,9.0625,-10.5625,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,3494,848,237,13.375,13.1875,-0.1875,-6.25,4.125,10.375,2.0
gemma-2-2b,0,val,freq,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,3494,560,20329,14.0625,5.375,-8.6875,-5.5625,-3.6875,1.875,2.0
gemma-2-2b,0,val,freq,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,3494,6,133,19.875,13.9375,-5.9375,0.25,4.875,4.625,2.0
gemma-2-2b,0,val,freq,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,3494,68,2305,17.125,9.875,-7.25,-2.5,0.8125,3.3125,2.0
gemma-2-2b,0,freq,desc,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,6,2074,2043,11.875,11.875,0.0,-7.75,-7.875,-0.125,2.0
gemma-2-2b,0,freq,desc,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,6,0,0,21.5,21.875,0.375,1.875,2.125,0.25,2.0
gemma-2-2b,0,freq,desc,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,6,11,6,19.625,19.75,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,6,848,717,13.375,13.625,0.25,-6.25,-6.125,0.125,2.0
gemma-2-2b,0,freq,desc,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,6,560,1039,14.0625,13.0,-1.0625,-5.5625,-6.75,-1.1875,2.0
gemma-2-2b,0,freq,desc,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,6,6,4,19.875,20.375,0.5,0.25,0.625,0.375,2.0
gemma-2-2b,0,freq,desc,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,6,68,79,17.125,17.0,-0.125,-2.5,-2.75,-0.25,2.0
gemma-2-2b,0,freq,val,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,4,2074,4790,11.875,6.78125,-5.09375,-7.75,-10.34375,-2.59375,2.0
gemma-2-2b,0,freq,val,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,4,0,0,21.5,19.0,-2.5,1.875,1.875,0.0,2.0
gemma-2-2b,0,freq,val,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,4,11,4,19.625,17.125,-2.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,val,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,4,848,1371,13.375,8.625,-4.75,-6.25,-8.5,-2.25,2.0
gemma-2-2b,0,freq,val,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,4,560,200,14.0625,11.625,-2.4375,-5.5625,-5.5,0.0625,2.0
gemma-2-2b,0,freq,val,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,4,6,3,19.875,17.375,-2.5,0.25,0.25,0.0,2.0
gemma-2-2b,0,freq,val,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,4,68,22,17.125,15.125,-2.0,-2.5,-2.0,0.5,2.0
gemma-2-2b,0,freq,freq,ko,es,de,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,7,2074,2876,11.875,11.6875,-0.1875,-7.75,-8.5625,-0.8125,2.0
gemma-2-2b,0,freq,freq,ko,es,de,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,7,0,0,21.5,22.375,0.875,1.875,2.125,0.25,2.0
gemma-2-2b,0,freq,freq,ko,es,de,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,7,11,7,19.625,20.25,0.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,freq,ko,es,de,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,7,848,901,13.375,13.5625,0.1875,-6.25,-6.6875,-0.4375,2.0
gemma-2-2b,0,freq,freq,ko,es,de,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,7,560,490,14.0625,14.5,0.4375,-5.5625,-5.75,-0.1875,2.0
gemma-2-2b,0,freq,freq,ko,es,de,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,7,6,3,19.875,20.625,0.75,0.25,0.375,0.125,2.0
gemma-2-2b,0,freq,freq,ko,es,de,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,7,68,45,17.125,18.125,1.0,-2.5,-2.125,0.375,2.0
gemma-2-2b,0,desc,desc,ko,es,en,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,7,2074,2042,11.875,12.625,0.75,-7.75,-7.625,0.125,2.0
gemma-2-2b,0,desc,desc,ko,es,en,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,7,0,0,21.5,22.125,0.625,1.875,1.875,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,en,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,7,11,7,19.625,20.25,0.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,en,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,7,848,711,13.375,14.3125,0.9375,-6.25,-5.9375,0.3125,2.0
gemma-2-2b,0,desc,desc,ko,es,en,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,7,560,583,14.0625,14.6875,0.625,-5.5625,-5.5625,0.0,2.0
gemma-2-2b,0,desc,desc,ko,es,en,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,7,6,8,19.875,20.25,0.375,0.25,0.0,-0.25,2.0
gemma-2-2b,0,desc,desc,ko,es,en,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,7,68,89,17.125,17.5,0.375,-2.5,-2.75,-0.25,2.0
gemma-2-2b,0,desc,val,ko,es,en,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,108,2074,18662,11.875,1.828125,-10.046875,-7.75,-9.296875,-1.546875,2.0
gemma-2-2b,0,desc,val,ko,es,en,en,bad,bueno,"""bueno""의 반대말은 """,malo,11,108,0,1,21.5,17.0,-4.5,1.875,5.875,4.0,2.0
gemma-2-2b,0,desc,val,ko,es,en,es,malo,bueno,"""bueno""의 반대말은 """,malo,11,108,11,108,19.625,11.125,-8.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,ko,es,en,fr,mauvais,bueno,"""bueno""의 반대말은 """,malo,11,108,848,6153,13.375,4.0,-9.375,-6.25,-7.125,-0.875,2.0
gemma-2-2b,0,desc,val,ko,es,en,ja,悪い,bueno,"""bueno""의 반대말은 """,malo,11,108,560,150,14.0625,10.6875,-3.375,-5.5625,-0.4375,5.125,2.0
gemma-2-2b,0,desc,val,ko,es,en,ko,나쁜,bueno,"""bueno""의 반대말은 """,malo,11,108,6,20,19.875,13.6875,-6.1875,0.25,2.5625,2.3125,2.0
gemma-2-2b,0,desc,val,ko,es,en,zh,坏,bueno,"""bueno""의 반대말은 """,malo,11,108,68,87,17.125,11.5,-5.625,-2.5,0.375,2.875,2.0
gemma-2-2b,0,desc,freq,ko,es,en,de,schlecht,bueno,"""bueno""의 반대말은 """,malo,11,33,2074,1301,11.875,15.375,3.5,-7.75,-4.625,3.125,2.0
