model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,zh,en,de,de,schlecht,good,"""good""的反义词是""",bad,0,0,1529,1529,6.875,6.875,0.0,-18.5,-18.5,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,en,bad,good,"""good""的反义词是""",bad,0,0,0,0,25.375,25.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,es,malo,good,"""good""的反义词是""",bad,0,0,158,158,10.75,10.75,0.0,-14.625,-14.625,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,fr,mauvais,good,"""good""的反义词是""",bad,0,0,946,946,7.8125,7.8125,0.0,-17.5625,-17.5625,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,ja,悪い,good,"""good""的反义词是""",bad,0,0,107,107,11.375,11.375,0.0,-14.0,-14.0,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,ko,나쁜,good,"""good""的反义词是""",bad,0,0,1710,1710,6.6875,6.6875,0.0,-18.6875,-18.6875,0.0,2.0
qwen3-4b,0,desc,desc,zh,en,de,zh,坏,good,"""good""的反义词是""",bad,0,0,12,12,16.0,16.0,0.0,-9.375,-9.375,0.0,2.0
qwen3-4b,0,desc,val,zh,en,de,de,schlecht,good,"""good""的反义词是""",bad,0,0,1529,1308,6.875,8.6875,1.8125,-18.5,-9.1875,9.3125,2.0
qwen3-4b,0,desc,val,zh,en,de,en,bad,good,"""good""的反义词是""",bad,0,0,0,0,25.375,17.875,-7.5,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,zh,en,de,es,malo,good,"""good""的反义词是""",bad,0,0,158,62,10.75,12.125,1.375,-14.625,-5.75,8.875,2.0
qwen3-4b,0,desc,val,zh,en,de,fr,mauvais,good,"""good""的反义词是""",bad,0,0,946,576,7.8125,9.5625,1.75,-17.5625,-8.3125,9.25,2.0
qwen3-4b,0,desc,val,zh,en,de,ja,悪い,good,"""good""的反义词是""",bad,0,0,107,142,11.375,11.1875,-0.1875,-14.0,-6.6875,7.3125,2.0
qwen3-4b,0,desc,val,zh,en,de,ko,나쁜,good,"""good""的反义词是""",bad,0,0,1710,29958,6.6875,4.90625,-1.78125,-18.6875,-12.96875,5.71875,2.0
