model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,0,0,26701,26701,1.2109375,1.2109375,0.0,-21.5390625,-21.5390625,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,0,0,14,14,14.6875,14.6875,0.0,-8.0625,-8.0625,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,0,0,1098,1098,6.65625,6.65625,0.0,-16.09375,-16.09375,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,0,0,129,129,10.3125,10.3125,0.0,-12.4375,-12.4375,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,ja,悪い,好,"""好""的反义词是""",坏,0,0,303,303,8.9375,8.9375,0.0,-13.8125,-13.8125,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,ko,나쁜,好,"""好""的反义词是""",坏,0,0,5044,5044,4.03125,4.03125,0.0,-18.71875,-18.71875,0.0,2.0
qwen3-4b,0,desc,desc,zh,zh,de,zh,坏,好,"""好""的反义词是""",坏,0,0,0,0,22.75,22.75,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,0,3,26701,10399,1.2109375,6.25,5.0390625,-21.5390625,-8.4375,13.1015625,2.0
qwen3-4b,0,desc,val,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,0,3,14,12,14.6875,13.3125,-1.375,-8.0625,-1.375,6.6875,2.0
qwen3-4b,0,desc,val,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,0,3,1098,494,6.65625,9.3125,2.65625,-16.09375,-5.375,10.71875,2.0
qwen3-4b,0,desc,val,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,0,3,129,590,10.3125,9.125,-1.1875,-12.4375,-5.5625,6.875,2.0
qwen3-4b,0,desc,val,zh,zh,de,ja,悪い,好,"""好""的反义词是""",坏,0,3,303,221,8.9375,10.1875,1.25,-13.8125,-4.5,9.3125,2.0
qwen3-4b,0,desc,val,zh,zh,de,ko,나쁜,好,"""好""的反义词是""",坏,0,3,5044,57428,4.03125,3.8125,-0.21875,-18.71875,-10.875,7.84375,2.0
qwen3-4b,0,desc,val,zh,zh,de,zh,坏,好,"""好""的反义词是""",坏,0,3,0,3,22.75,14.6875,-8.0625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,0,1,26701,23,1.2109375,11.0625,9.8515625,-21.5390625,-5.0625,16.4765625,2.0
qwen3-4b,0,desc,freq,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,0,1,14,14,14.6875,11.4375,-3.25,-8.0625,-4.6875,3.375,2.0
qwen3-4b,0,desc,freq,zh,zh,de,es,malo,好,"""好""的反义词是""",坏,0,1,1098,666,6.65625,6.375,-0.28125,-16.09375,-9.75,6.34375,2.0
qwen3-4b,0,desc,freq,zh,zh,de,fr,mauvais,好,"""好""的反义词是""",坏,0,1,129,130,10.3125,8.75,-1.5625,-12.4375,-7.375,5.0625,2.0
qwen3-4b,0,desc,freq,zh,zh,de,ja,悪い,好,"""好""的反义词是""",坏,0,1,303,112,8.9375,8.9375,0.0,-13.8125,-7.1875,6.625,2.0
qwen3-4b,0,desc,freq,zh,zh,de,ko,나쁜,好,"""好""的反义词是""",坏,0,1,5044,4585,4.03125,3.65625,-0.375,-18.71875,-12.46875,6.25,2.0
qwen3-4b,0,desc,freq,zh,zh,de,zh,坏,好,"""好""的反义词是""",坏,0,1,0,1,22.75,16.125,-6.625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,zh,zh,de,de,schlecht,好,"""好""的反义词是""",坏,0,0,26701,32664,1.2109375,-4.40625,-5.6171875,-21.5390625,-25.65625,-4.1171875,2.0
qwen3-4b,0,val,desc,zh,zh,de,en,bad,好,"""好""的反义词是""",坏,0,0,14,21,14.6875,10.375,-4.3125,-8.0625,-10.875,-2.8125,2.0
