model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,de,fr,de,de,schlecht,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,28,129,12.5,9.875,-2.625,-9.75,-13.75,-4.0,2.0
qwen3-4b,0,desc,desc,de,fr,de,en,bad,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,4,4,16.0,16.25,0.25,-6.25,-7.375,-1.125,2.0
qwen3-4b,0,desc,desc,de,fr,de,es,malo,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,3,2,16.875,17.5,0.625,-5.375,-6.125,-0.75,2.0
qwen3-4b,0,desc,desc,de,fr,de,fr,mauvais,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,0,0,22.25,23.625,1.375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,de,fr,de,ja,悪い,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,999,849,6.59375,6.65625,0.0625,-15.65625,-16.96875,-1.3125,2.0
qwen3-4b,0,desc,desc,de,fr,de,ko,나쁜,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,13846,11421,1.0703125,1.28125,0.2109375,-21.1796875,-22.34375,-1.1640625,2.0
qwen3-4b,0,desc,desc,de,fr,de,zh,坏,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,1746,1909,5.5,5.09375,-0.40625,-16.75,-18.53125,-1.78125,2.0
qwen3-4b,0,desc,val,de,fr,de,de,schlecht,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,28,200,12.5,11.375,-1.125,-9.75,-1.9375,7.8125,2.0
qwen3-4b,0,desc,val,de,fr,de,en,bad,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,4,0,16.0,18.125,2.125,-6.25,4.8125,11.0625,2.0
qwen3-4b,0,desc,val,de,fr,de,es,malo,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,3,16,16.875,14.375,-2.5,-5.375,1.0625,6.4375,2.0
qwen3-4b,0,desc,val,de,fr,de,fr,mauvais,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,0,44,22.25,13.3125,-8.9375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,de,fr,de,ja,悪い,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,999,147,6.59375,11.8125,5.21875,-15.65625,-1.5,14.15625,2.0
qwen3-4b,0,desc,val,de,fr,de,ko,나쁜,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,44,13846,76744,1.0703125,2.859375,1.7890625,-21.1796875,-10.453125,10.7265625,2.0
