model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,en,de,de,de,schlecht,gut,"The opposite of ""gut"" is """,schlecht,971,971,971,971,8.75,8.75,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,en,bad,gut,"The opposite of ""gut"" is """,schlecht,971,971,38,38,12.4375,12.4375,0.0,3.6875,3.6875,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,es,malo,gut,"The opposite of ""gut"" is """,schlecht,971,971,9,9,13.9375,13.9375,0.0,5.1875,5.1875,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,fr,mauvais,gut,"The opposite of ""gut"" is """,schlecht,971,971,592,592,9.375,9.375,0.0,0.625,0.625,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,ja,悪い,gut,"The opposite of ""gut"" is """,schlecht,971,971,19208,19208,3.03125,3.03125,0.0,-5.71875,-5.71875,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,ko,나쁜,gut,"The opposite of ""gut"" is """,schlecht,971,971,21955,21955,2.75,2.75,0.0,-6.0,-6.0,0.0,2.0
qwen3-4b,0,desc,desc,en,de,de,zh,坏,gut,"The opposite of ""gut"" is """,schlecht,971,971,51076,51076,1.1484375,1.1484375,0.0,-7.6015625,-7.6015625,0.0,2.0
qwen3-4b,0,desc,val,en,de,de,de,schlecht,gut,"The opposite of ""gut"" is """,schlecht,971,977,971,977,8.75,8.9375,0.1875,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,en,de,de,en,bad,gut,"The opposite of ""gut"" is """,schlecht,971,977,38,50,12.4375,12.5625,0.125,3.6875,3.625,-0.0625,2.0
qwen3-4b,0,desc,val,en,de,de,es,malo,gut,"The opposite of ""gut"" is """,schlecht,971,977,9,8,13.9375,14.25,0.3125,5.1875,5.3125,0.125,2.0
qwen3-4b,0,desc,val,en,de,de,fr,mauvais,gut,"The opposite of ""gut"" is """,schlecht,971,977,592,124,9.375,11.3125,1.9375,0.625,2.375,1.75,2.0
qwen3-4b,0,desc,val,en,de,de,ja,悪い,gut,"The opposite of ""gut"" is """,schlecht,971,977,19208,27729,3.03125,4.6875,1.65625,-5.71875,-4.25,1.46875,2.0
qwen3-4b,0,desc,val,en,de,de,ko,나쁜,gut,"The opposite of ""gut"" is """,schlecht,971,977,21955,76236,2.75,2.6875,-0.0625,-6.0,-6.25,-0.25,2.0
qwen3-4b,0,desc,val,en,de,de,zh,坏,gut,"The opposite of ""gut"" is """,schlecht,971,977,51076,15754,1.1484375,5.5625,4.4140625,-7.6015625,-3.375,4.2265625,2.0
qwen3-4b,0,desc,freq,en,de,de,de,schlecht,gut,"The opposite of ""gut"" is """,schlecht,971,69,971,69,8.75,10.3125,1.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,en,de,de,en,bad,gut,"The opposite of ""gut"" is """,schlecht,971,69,38,401,12.4375,8.25,-4.1875,3.6875,-2.0625,-5.75,2.0
qwen3-4b,0,desc,freq,en,de,de,es,malo,gut,"The opposite of ""gut"" is """,schlecht,971,69,9,10,13.9375,12.25,-1.6875,5.1875,1.9375,-3.25,2.0
qwen3-4b,0,desc,freq,en,de,de,fr,mauvais,gut,"The opposite of ""gut"" is """,schlecht,971,69,592,30,9.375,11.125,1.75,0.625,0.8125,0.1875,2.0
qwen3-4b,0,desc,freq,en,de,de,ja,悪い,gut,"The opposite of ""gut"" is """,schlecht,971,69,19208,33080,3.03125,2.03125,-1.0,-5.71875,-8.28125,-2.5625,2.0
qwen3-4b,0,desc,freq,en,de,de,ko,나쁜,gut,"The opposite of ""gut"" is """,schlecht,971,69,21955,76589,2.75,0.421875,-2.328125,-6.0,-9.890625,-3.890625,2.0
