model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,0,400,400,10.75,10.75,0.0,-11.25,-11.25,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,0,10,10,16.875,16.875,0.0,-5.125,-5.125,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,0,0,0,22.0,22.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,0,72,72,13.5625,13.5625,0.0,-8.4375,-8.4375,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,0,24509,24509,2.359375,2.359375,0.0,-19.640625,-19.640625,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,0,13664,13664,3.671875,3.671875,0.0,-18.328125,-18.328125,0.0,2.0
gemma-2-2b,0,desc,desc,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,0,1526,1526,8.3125,8.3125,0.0,-13.6875,-13.6875,0.0,2.0
gemma-2-2b,0,desc,val,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,0,400,736,10.75,5.53125,-5.21875,-11.25,-13.34375,-2.09375,2.0
gemma-2-2b,0,desc,val,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,0,10,3,16.875,14.0625,-2.8125,-5.125,-4.8125,0.3125,2.0
gemma-2-2b,0,desc,val,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,0,0,0,22.0,18.875,-3.125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,0,72,35,13.5625,10.0,-3.5625,-8.4375,-8.875,-0.4375,2.0
gemma-2-2b,0,desc,val,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,0,24509,18713,2.359375,-0.37109375,-2.73046875,-19.640625,-19.24609375,0.39453125,2.0
gemma-2-2b,0,desc,val,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,0,13664,11978,3.671875,0.546875,-3.125,-18.328125,-18.328125,0.0,2.0
gemma-2-2b,0,desc,val,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,0,1526,1156,8.3125,4.8125,-3.5,-13.6875,-14.0625,-0.375,2.0
gemma-2-2b,0,desc,freq,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,0,400,103,10.75,9.875,-0.875,-11.25,-5.625,5.625,2.0
gemma-2-2b,0,desc,freq,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,0,10,2,16.875,15.125,-1.75,-5.125,-0.375,4.75,2.0
gemma-2-2b,0,desc,freq,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,0,0,0,22.0,15.5,-6.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,0,72,14,13.5625,12.4375,-1.125,-8.4375,-3.0625,5.375,2.0
gemma-2-2b,0,desc,freq,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,0,24509,43710,2.359375,-1.53125,-3.890625,-19.640625,-17.03125,2.609375,2.0
gemma-2-2b,0,desc,freq,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,0,13664,6693,3.671875,2.96875,-0.703125,-18.328125,-12.53125,5.796875,2.0
gemma-2-2b,0,desc,freq,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,0,1526,5633,8.3125,3.328125,-4.984375,-13.6875,-12.171875,1.515625,2.0
gemma-2-2b,0,val,desc,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,1070,400,0,10.75,19.875,9.125,-11.25,8.8125,20.0625,2.0
gemma-2-2b,0,val,desc,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,1070,10,36,16.875,15.5625,-1.3125,-5.125,4.5,9.625,2.0
gemma-2-2b,0,val,desc,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,1070,0,1070,22.0,11.0625,-10.9375,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,1070,72,194,13.5625,13.625,0.0625,-8.4375,2.5625,11.0,2.0
gemma-2-2b,0,val,desc,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,1070,24509,51563,2.359375,3.125,0.765625,-19.640625,-7.9375,11.703125,2.0
gemma-2-2b,0,val,desc,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,1070,13664,9182,3.671875,7.1875,3.515625,-18.328125,-3.875,14.453125,2.0
gemma-2-2b,0,val,desc,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,1070,1526,853,8.3125,11.5,3.1875,-13.6875,0.4375,14.125,2.0
gemma-2-2b,0,val,val,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,0,400,497,10.75,11.0,0.25,-11.25,-11.5,-0.25,2.0
gemma-2-2b,0,val,val,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,0,10,11,16.875,17.75,0.875,-5.125,-4.75,0.375,2.0
gemma-2-2b,0,val,val,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,0,0,0,22.0,22.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,0,72,82,13.5625,14.125,0.5625,-8.4375,-8.375,0.0625,2.0
gemma-2-2b,0,val,val,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,0,24509,27051,2.359375,2.40625,0.046875,-19.640625,-20.09375,-0.453125,2.0
gemma-2-2b,0,val,val,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,0,13664,16320,3.671875,3.609375,-0.0625,-18.328125,-18.890625,-0.5625,2.0
gemma-2-2b,0,val,val,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,0,1526,1508,8.3125,8.875,0.5625,-13.6875,-13.625,0.0625,2.0
gemma-2-2b,0,val,freq,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,4083,400,45,10.75,12.9375,2.1875,-11.25,6.9375,18.1875,2.0
gemma-2-2b,0,val,freq,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,4083,10,1,16.875,15.5625,-1.3125,-5.125,9.5625,14.6875,2.0
gemma-2-2b,0,val,freq,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,4083,0,4083,22.0,6.0,-16.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,4083,72,186,13.5625,11.1875,-2.375,-8.4375,5.1875,13.625,2.0
gemma-2-2b,0,val,freq,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,4083,24509,49178,2.359375,-0.205078125,-2.564453125,-19.640625,-6.205078125,13.435546875,2.0
gemma-2-2b,0,val,freq,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,4083,13664,2343,3.671875,7.03125,3.359375,-18.328125,1.03125,19.359375,2.0
gemma-2-2b,0,val,freq,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,4083,1526,2419,8.3125,7.0,-1.3125,-13.6875,1.0,14.6875,2.0
gemma-2-2b,0,freq,desc,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,1,400,324,10.75,10.0625,-0.6875,-11.25,-10.4375,0.8125,2.0
gemma-2-2b,0,freq,desc,en,es,de,en,bad,bueno,"The opposite of ""bueno"" is """,malo,0,1,10,10,16.875,16.125,-0.75,-5.125,-4.375,0.75,2.0
gemma-2-2b,0,freq,desc,en,es,de,es,malo,bueno,"The opposite of ""bueno"" is """,malo,0,1,0,1,22.0,20.5,-1.5,0.0,0.0,0.0,2.0
gemma-2-2b,0,freq,desc,en,es,de,fr,mauvais,bueno,"The opposite of ""bueno"" is """,malo,0,1,72,103,13.5625,12.125,-1.4375,-8.4375,-8.375,0.0625,2.0
gemma-2-2b,0,freq,desc,en,es,de,ja,悪い,bueno,"The opposite of ""bueno"" is """,malo,0,1,24509,25367,2.359375,1.3203125,-1.0390625,-19.640625,-19.1796875,0.4609375,2.0
gemma-2-2b,0,freq,desc,en,es,de,ko,나쁜,bueno,"The opposite of ""bueno"" is """,malo,0,1,13664,16232,3.671875,2.3125,-1.359375,-18.328125,-18.1875,0.140625,2.0
gemma-2-2b,0,freq,desc,en,es,de,zh,坏,bueno,"The opposite of ""bueno"" is """,malo,0,1,1526,1325,8.3125,7.46875,-0.84375,-13.6875,-13.03125,0.65625,2.0
gemma-2-2b,0,freq,val,en,es,de,de,schlecht,bueno,"The opposite of ""bueno"" is """,malo,0,0,400,363,10.75,4.78125,-5.96875,-11.25,-14.21875,-2.96875,2.0
