model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,9133,9133,3.328125,3.328125,0.0,-17.046875,-17.046875,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,0,4,4,17.0,17.0,0.0,-3.375,-3.375,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,0,246,246,9.125,9.125,0.0,-11.25,-11.25,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,0,71,71,11.4375,11.4375,0.0,-8.9375,-8.9375,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,0,265,265,9.0,9.0,0.0,-11.375,-11.375,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,0,2375,2375,5.40625,5.40625,0.0,-14.96875,-14.96875,0.0,2.0
qwen3-4b,0,desc,desc,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,0,0,0,20.375,20.375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,6,9133,3238,3.328125,7.46875,4.140625,-17.046875,-6.78125,10.265625,2.0
qwen3-4b,0,desc,val,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,6,4,2,17.0,14.75,-2.25,-3.375,0.5,3.875,2.0
qwen3-4b,0,desc,val,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,6,246,184,9.125,10.5625,1.4375,-11.25,-3.6875,7.5625,2.0
qwen3-4b,0,desc,val,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,6,71,392,11.4375,9.625,-1.8125,-8.9375,-4.625,4.3125,2.0
qwen3-4b,0,desc,val,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,6,265,285,9.0,10.0625,1.0625,-11.375,-4.1875,7.1875,2.0
qwen3-4b,0,desc,val,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,6,2375,42592,5.40625,4.21875,-1.1875,-14.96875,-10.03125,4.9375,2.0
qwen3-4b,0,desc,val,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,6,0,6,20.375,14.25,-6.125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,16,9133,2,3.328125,14.75,11.421875,-17.046875,1.9375,18.984375,2.0
qwen3-4b,0,desc,freq,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,16,4,12,17.0,13.0625,-3.9375,-3.375,0.25,3.625,2.0
qwen3-4b,0,desc,freq,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,16,246,66,9.125,10.25,1.125,-11.25,-2.5625,8.6875,2.0
qwen3-4b,0,desc,freq,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,16,71,157,11.4375,9.125,-2.3125,-8.9375,-3.6875,5.25,2.0
qwen3-4b,0,desc,freq,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,16,265,344,9.0,7.9375,-1.0625,-11.375,-4.875,6.5,2.0
qwen3-4b,0,desc,freq,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,16,2375,5519,5.40625,3.546875,-1.859375,-14.96875,-9.265625,5.703125,2.0
qwen3-4b,0,desc,freq,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,16,0,16,20.375,12.8125,-7.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,9133,21641,3.328125,-3.359375,-6.6875,-17.046875,-21.859375,-4.8125,2.0
qwen3-4b,0,val,desc,en,zh,de,en,bad,好,"The opposite of ""好"" is """,坏,0,0,4,5,17.0,14.0625,-2.9375,-3.375,-4.4375,-1.0625,2.0
qwen3-4b,0,val,desc,en,zh,de,es,malo,好,"The opposite of ""好"" is """,坏,0,0,246,321,9.125,4.75,-4.375,-11.25,-13.75,-2.5,2.0
qwen3-4b,0,val,desc,en,zh,de,fr,mauvais,好,"The opposite of ""好"" is """,坏,0,0,71,17,11.4375,10.9375,-0.5,-8.9375,-7.5625,1.375,2.0
qwen3-4b,0,val,desc,en,zh,de,ja,悪い,好,"The opposite of ""好"" is """,坏,0,0,265,647,9.0,3.40625,-5.59375,-11.375,-15.09375,-3.71875,2.0
qwen3-4b,0,val,desc,en,zh,de,ko,나쁜,好,"The opposite of ""好"" is """,坏,0,0,2375,2351,5.40625,1.0546875,-4.3515625,-14.96875,-17.4453125,-2.4765625,2.0
qwen3-4b,0,val,desc,en,zh,de,zh,坏,好,"The opposite of ""好"" is """,坏,0,0,0,0,20.375,18.5,-1.875,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,en,zh,de,de,schlecht,好,"The opposite of ""好"" is """,坏,0,0,9133,16630,3.328125,-2.671875,-6.0,-17.046875,-21.546875,-4.5,2.0
