model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,zh,ja,de,de,schlecht,良い,"""良い""的反义词是""",悪い,14,14,11677,11677,6.0,6.0,0.0,-11.5,-11.5,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,en,bad,良い,"""良い""的反义词是""",悪い,14,14,2,2,19.25,19.25,0.0,1.75,1.75,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,es,malo,良い,"""良い""的反义词是""",悪い,14,14,313,313,12.0625,12.0625,0.0,-5.4375,-5.4375,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,fr,mauvais,良い,"""良い""的反义词是""",悪い,14,14,404,404,11.625,11.625,0.0,-5.875,-5.875,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,ja,悪い,良い,"""良い""的反义词是""",悪い,14,14,14,14,17.5,17.5,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,ko,나쁜,良い,"""良い""的反义词是""",悪い,14,14,1798,1798,9.375,9.375,0.0,-8.125,-8.125,0.0,2.0
gemma-2-2b,0,desc,desc,zh,ja,de,zh,坏,良い,"""良い""的反义词是""",悪い,14,14,0,0,21.25,21.25,0.0,3.75,3.75,0.0,2.0
gemma-2-2b,0,desc,val,zh,ja,de,de,schlecht,良い,"""良い""的反义词是""",悪い,14,10,11677,23291,6.0,0.98828125,-5.01171875,-11.5,-12.69921875,-1.19921875,2.0
gemma-2-2b,0,desc,val,zh,ja,de,en,bad,良い,"""良い""的反义词是""",悪い,14,10,2,1,19.25,15.9375,-3.3125,1.75,2.25,0.5,2.0
gemma-2-2b,0,desc,val,zh,ja,de,es,malo,良い,"""良い""的反义词是""",悪い,14,10,313,502,12.0625,7.46875,-4.59375,-5.4375,-6.21875,-0.78125,2.0
gemma-2-2b,0,desc,val,zh,ja,de,fr,mauvais,良い,"""良い""的反义词是""",悪い,14,10,404,248,11.625,8.25,-3.375,-5.875,-5.4375,0.4375,2.0
gemma-2-2b,0,desc,val,zh,ja,de,ja,悪い,良い,"""良い""的反义词是""",悪い,14,10,14,10,17.5,13.6875,-3.8125,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,zh,ja,de,ko,나쁜,良い,"""良い""的反义词是""",悪い,14,10,1798,1321,9.375,6.0625,-3.3125,-8.125,-7.625,0.5,2.0
gemma-2-2b,0,desc,val,zh,ja,de,zh,坏,良い,"""良い""的反义词是""",悪い,14,10,0,0,21.25,17.5,-3.75,3.75,3.8125,0.0625,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,de,schlecht,良い,"""良い""的反义词是""",悪い,14,95,11677,16076,6.0,3.65625,-2.34375,-11.5,-8.40625,3.09375,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,en,bad,良い,"""良い""的反义词是""",悪い,14,95,2,2,19.25,15.6875,-3.5625,1.75,3.625,1.875,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,es,malo,良い,"""良い""的反义词是""",悪い,14,95,313,1412,12.0625,8.25,-3.8125,-5.4375,-3.8125,1.625,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,fr,mauvais,良い,"""良い""的反义词是""",悪い,14,95,404,34,11.625,13.375,1.75,-5.875,1.3125,7.1875,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,ja,悪い,良い,"""良い""的反义词是""",悪い,14,95,14,95,17.5,12.0625,-5.4375,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,ko,나쁜,良い,"""良い""的反义词是""",悪い,14,95,1798,48,9.375,12.875,3.5,-8.125,0.8125,8.9375,2.0
gemma-2-2b,0,desc,freq,zh,ja,de,zh,坏,良い,"""良い""的反义词是""",悪い,14,95,0,52,21.25,12.75,-8.5,3.75,0.6875,-3.0625,2.0
gemma-2-2b,0,val,desc,zh,ja,de,de,schlecht,良い,"""良い""的反义词是""",悪い,14,27,11677,38,6.0,15.375,9.375,-11.5,-0.3125,11.1875,2.0
gemma-2-2b,0,val,desc,zh,ja,de,en,bad,良い,"""良い""的反义词是""",悪い,14,27,2,112,19.25,14.0625,-5.1875,1.75,-1.625,-3.375,2.0
gemma-2-2b,0,val,desc,zh,ja,de,es,malo,良い,"""良い""的反义词是""",悪い,14,27,313,52571,12.0625,3.59375,-8.46875,-5.4375,-12.09375,-6.65625,2.0
gemma-2-2b,0,val,desc,zh,ja,de,fr,mauvais,良い,"""良い""的反义词是""",悪い,14,27,404,848,11.625,11.3125,-0.3125,-5.875,-4.375,1.5,2.0
gemma-2-2b,0,val,desc,zh,ja,de,ja,悪い,良い,"""良い""的反义词是""",悪い,14,27,14,27,17.5,15.6875,-1.8125,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,zh,ja,de,ko,나쁜,良い,"""良い""的反义词是""",悪い,14,27,1798,431,9.375,12.25,2.875,-8.125,-3.4375,4.6875,2.0
gemma-2-2b,0,val,desc,zh,ja,de,zh,坏,良い,"""良い""的反义词是""",悪い,14,27,0,4,21.25,18.0,-3.25,3.75,2.3125,-1.4375,2.0
