model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,31,19.25,19.25,0.0,-6.5,-6.5,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,25.75,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,195,16.5,16.5,0.0,-9.25,-9.25,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,294,15.8125,15.8125,0.0,-9.9375,-9.9375,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,1728,12.8125,12.8125,0.0,-12.9375,-12.9375,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,6354,10.25,10.25,0.0,-15.5,-15.5,0.0,2.0
gemma-2-2b,0,desc,desc,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,321,15.6875,15.6875,0.0,-10.0625,-10.0625,0.0,2.0
gemma-2-2b,0,desc,val,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,33,19.25,15.5625,-3.6875,-6.5,-8.9375,-2.4375,2.0
gemma-2-2b,0,desc,val,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,24.5,-1.25,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,188,16.5,12.5625,-3.9375,-9.25,-11.9375,-2.6875,2.0
gemma-2-2b,0,desc,val,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,196,15.8125,12.5,-3.3125,-9.9375,-12.0,-2.0625,2.0
gemma-2-2b,0,desc,val,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,772,12.8125,10.25,-2.5625,-12.9375,-14.25,-1.3125,2.0
gemma-2-2b,0,desc,val,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,4805,10.25,7.0625,-3.1875,-15.5,-17.4375,-1.9375,2.0
gemma-2-2b,0,desc,val,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,199,15.6875,12.5,-3.1875,-10.0625,-12.0,-1.9375,2.0
gemma-2-2b,0,desc,freq,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,67,19.25,15.25,-4.0,-6.5,-7.75,-1.25,2.0
gemma-2-2b,0,desc,freq,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,23.0,-2.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,165,16.5,14.125,-2.375,-9.25,-8.875,0.375,2.0
gemma-2-2b,0,desc,freq,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,61,15.8125,15.375,-0.4375,-9.9375,-7.625,2.3125,2.0
gemma-2-2b,0,desc,freq,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,5105,12.8125,9.375,-3.4375,-12.9375,-13.625,-0.6875,2.0
gemma-2-2b,0,desc,freq,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,2073,10.25,10.8125,0.5625,-15.5,-12.1875,3.3125,2.0
gemma-2-2b,0,desc,freq,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,1544,15.6875,11.3125,-4.375,-10.0625,-11.6875,-1.625,2.0
gemma-2-2b,0,val,desc,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,2,19.25,21.75,2.5,-6.5,-1.125,5.375,2.0
gemma-2-2b,0,val,desc,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,22.875,-2.875,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,desc,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,8294,16.5,9.9375,-6.5625,-9.25,-12.9375,-3.6875,2.0
gemma-2-2b,0,val,desc,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,818,15.8125,14.125,-1.6875,-9.9375,-8.75,1.1875,2.0
gemma-2-2b,0,val,desc,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,3720,12.8125,11.5,-1.3125,-12.9375,-11.375,1.5625,2.0
gemma-2-2b,0,val,desc,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,6865,10.25,10.375,0.125,-15.5,-12.5,3.0,2.0
gemma-2-2b,0,val,desc,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,245,15.6875,16.0,0.3125,-10.0625,-6.875,3.1875,2.0
gemma-2-2b,0,val,val,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,41,19.25,19.75,0.5,-6.5,-6.75,-0.25,2.0
gemma-2-2b,0,val,val,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,26.5,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,val,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,330,16.5,16.5,0.0,-9.25,-10.0,-0.75,2.0
gemma-2-2b,0,val,val,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,369,15.8125,16.25,0.4375,-9.9375,-10.25,-0.3125,2.0
gemma-2-2b,0,val,val,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,1785,12.8125,13.375,0.5625,-12.9375,-13.125,-0.1875,2.0
gemma-2-2b,0,val,val,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,8138,10.25,10.25,0.0,-15.5,-16.25,-0.75,2.0
gemma-2-2b,0,val,val,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,336,15.6875,16.5,0.8125,-10.0625,-10.0,0.0625,2.0
gemma-2-2b,0,val,freq,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,12,19.25,15.9375,-3.3125,-6.5,-3.8125,2.6875,2.0
gemma-2-2b,0,val,freq,de,en,de,en,bad,good,"Das Gegenteil von ""good"" ist """,bad,0,0,0,0,25.75,19.75,-6.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,val,freq,de,en,de,es,malo,good,"Das Gegenteil von ""good"" ist """,bad,0,0,195,6224,16.5,6.8125,-9.6875,-9.25,-12.9375,-3.6875,2.0
gemma-2-2b,0,val,freq,de,en,de,fr,mauvais,good,"Das Gegenteil von ""good"" ist """,bad,0,0,294,487,15.8125,11.125,-4.6875,-9.9375,-8.625,1.3125,2.0
gemma-2-2b,0,val,freq,de,en,de,ja,悪い,good,"Das Gegenteil von ""good"" ist """,bad,0,0,1728,8140,12.8125,6.21875,-6.59375,-12.9375,-13.53125,-0.59375,2.0
gemma-2-2b,0,val,freq,de,en,de,ko,나쁜,good,"Das Gegenteil von ""good"" ist """,bad,0,0,6354,3467,10.25,7.96875,-2.28125,-15.5,-11.78125,3.71875,2.0
gemma-2-2b,0,val,freq,de,en,de,zh,坏,good,"Das Gegenteil von ""good"" ist """,bad,0,0,321,938,15.6875,10.125,-5.5625,-10.0625,-9.625,0.4375,2.0
gemma-2-2b,0,freq,desc,de,en,de,de,schlecht,good,"Das Gegenteil von ""good"" ist """,bad,0,0,31,43,19.25,18.875,-0.375,-6.5,-7.0,-0.5,2.0
