model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ko,en,de,de,schlecht,good,"""good""의 반대말은 """,bad,0,0,1741,1741,4.34375,4.34375,0.0,-18.78125,-18.78125,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,en,bad,good,"""good""의 반대말은 """,bad,0,0,0,0,23.125,23.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,es,malo,good,"""good""의 반대말은 """,bad,0,0,186,186,7.625,7.625,0.0,-15.5,-15.5,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,fr,mauvais,good,"""good""의 반대말은 """,bad,0,0,3147,3147,3.3125,3.3125,0.0,-19.8125,-19.8125,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,ja,悪い,good,"""good""의 반대말은 """,bad,0,0,39,39,9.875,9.875,0.0,-13.25,-13.25,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,ko,나쁜,good,"""good""의 반대말은 """,bad,0,0,25,25,10.5,10.5,0.0,-12.625,-12.625,0.0,2.0
qwen3-4b,0,desc,desc,ko,en,de,zh,坏,good,"""good""의 반대말은 """,bad,0,0,29,29,10.375,10.375,0.0,-12.75,-12.75,0.0,2.0
qwen3-4b,0,desc,val,ko,en,de,de,schlecht,good,"""good""의 반대말은 """,bad,0,0,1741,1394,4.34375,8.3125,3.96875,-18.78125,-9.8125,8.96875,2.0
qwen3-4b,0,desc,val,ko,en,de,en,bad,good,"""good""의 반대말은 """,bad,0,0,0,0,23.125,18.125,-5.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ko,en,de,es,malo,good,"""good""의 반대말은 """,bad,0,0,186,42,7.625,12.125,4.5,-15.5,-6.0,9.5,2.0
qwen3-4b,0,desc,val,ko,en,de,fr,mauvais,good,"""good""의 반대말은 """,bad,0,0,3147,799,3.3125,8.875,5.5625,-19.8125,-9.25,10.5625,2.0
qwen3-4b,0,desc,val,ko,en,de,ja,悪い,good,"""good""의 반대말은 """,bad,0,0,39,78,9.875,11.4375,1.5625,-13.25,-6.6875,6.5625,2.0
qwen3-4b,0,desc,val,ko,en,de,ko,나쁜,good,"""good""의 반대말은 """,bad,0,0,25,2635,10.5,7.71875,-2.78125,-12.625,-10.40625,2.21875,2.0
qwen3-4b,0,desc,val,ko,en,de,zh,坏,good,"""good""의 반대말은 """,bad,0,0,29,87,10.375,11.1875,0.8125,-12.75,-6.9375,5.8125,2.0
qwen3-4b,0,desc,freq,ko,en,de,de,schlecht,good,"""good""의 반대말은 """,bad,0,0,1741,1,4.34375,16.0,11.65625,-18.78125,-1.375,17.40625,2.0
qwen3-4b,0,desc,freq,ko,en,de,en,bad,good,"""good""의 반대말은 """,bad,0,0,0,0,23.125,17.375,-5.75,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,ko,en,de,es,malo,good,"""good""의 반대말은 """,bad,0,0,186,71,7.625,9.5,1.875,-15.5,-7.875,7.625,2.0
qwen3-4b,0,desc,freq,ko,en,de,fr,mauvais,good,"""good""의 반대말은 """,bad,0,0,3147,694,3.3125,6.21875,2.90625,-19.8125,-11.15625,8.65625,2.0
qwen3-4b,0,desc,freq,ko,en,de,ja,悪い,good,"""good""의 반대말은 """,bad,0,0,39,61,9.875,9.75,-0.125,-13.25,-7.625,5.625,2.0
qwen3-4b,0,desc,freq,ko,en,de,ko,나쁜,good,"""good""의 반대말은 """,bad,0,0,25,56,10.5,9.8125,-0.6875,-12.625,-7.5625,5.0625,2.0
qwen3-4b,0,desc,freq,ko,en,de,zh,坏,good,"""good""의 반대말은 """,bad,0,0,29,79,10.375,9.4375,-0.9375,-12.75,-7.9375,4.8125,2.0
qwen3-4b,0,val,desc,ko,en,de,de,schlecht,good,"""good""의 반대말은 """,bad,0,0,1741,1321,4.34375,2.625,-1.71875,-18.78125,-17.375,1.40625,2.0
qwen3-4b,0,val,desc,ko,en,de,en,bad,good,"""good""의 반대말은 """,bad,0,0,0,0,23.125,20.0,-3.125,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,ko,en,de,es,malo,good,"""good""의 반대말은 """,bad,0,0,186,672,7.625,3.65625,-3.96875,-15.5,-16.34375,-0.84375,2.0
