model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,de,fr,de,de,schlecht,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,80,80,16.125,16.125,0.0,-5.875,-5.875,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,en,bad,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,2,2,20.75,20.75,0.0,-1.25,-1.25,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,es,malo,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,38,38,17.0,17.0,0.0,-5.0,-5.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,fr,mauvais,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,0,0,22.0,22.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,ja,悪い,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,3988,3988,9.875,9.875,0.0,-12.125,-12.125,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,ko,나쁜,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,22954,22954,6.0,6.0,0.0,-16.0,-16.0,0.0,2.0
gemma-2-2b,0,desc,desc,de,fr,de,zh,坏,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,1980,1980,11.3125,11.3125,0.0,-10.6875,-10.6875,0.0,2.0
gemma-2-2b,0,desc,val,de,fr,de,de,schlecht,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,80,92,16.125,11.6875,-4.4375,-5.875,-7.6875,-1.8125,2.0
gemma-2-2b,0,desc,val,de,fr,de,en,bad,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,2,1,20.75,18.5,-2.25,-1.25,-0.875,0.375,2.0
gemma-2-2b,0,desc,val,de,fr,de,es,malo,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,38,37,17.0,12.875,-4.125,-5.0,-6.5,-1.5,2.0
gemma-2-2b,0,desc,val,de,fr,de,fr,mauvais,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,0,0,22.0,19.375,-2.625,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,de,fr,de,ja,悪い,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,3988,2305,9.875,6.78125,-3.09375,-12.125,-12.59375,-0.46875,2.0
gemma-2-2b,0,desc,val,de,fr,de,ko,나쁜,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,22954,19912,6.0,2.484375,-3.515625,-16.0,-16.890625,-0.890625,2.0
gemma-2-2b,0,desc,val,de,fr,de,zh,坏,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,0,1980,1641,11.3125,7.40625,-3.90625,-10.6875,-11.96875,-1.28125,2.0
gemma-2-2b,0,desc,freq,de,fr,de,de,schlecht,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,2,80,74,16.125,12.8125,-3.3125,-5.875,-4.1875,1.6875,2.0
gemma-2-2b,0,desc,freq,de,fr,de,en,bad,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,2,2,0,20.75,18.25,-2.5,-1.25,1.25,2.5,2.0
gemma-2-2b,0,desc,freq,de,fr,de,es,malo,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,2,38,104,17.0,12.5,-4.5,-5.0,-4.5,0.5,2.0
gemma-2-2b,0,desc,freq,de,fr,de,fr,mauvais,bon,"Das Gegenteil von ""bon"" ist """,mauvais,0,2,0,2,22.0,17.0,-5.0,0.0,0.0,0.0,2.0
