model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,448,448,448,8.9375,8.9375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,448,0,0,15.9375,15.9375,0.0,7.0,7.0,0.0,2.0
qwen3-4b,0,desc,desc,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,448,4,4,14.25,14.25,0.0,5.3125,5.3125,0.0,2.0
qwen3-4b,0,desc,desc,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,448,7,8,13.875,13.75,-0.125,4.9375,4.8125,-0.125,2.0
qwen3-4b,0,desc,desc,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,448,1744,1722,7.09375,7.125,0.03125,-1.84375,-1.8125,0.03125,2.0
qwen3-4b,0,desc,desc,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,448,26542,25545,2.09375,2.171875,0.078125,-6.84375,-6.765625,0.078125,2.0
qwen3-4b,0,desc,desc,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,448,1583,1552,7.25,7.28125,0.03125,-1.6875,-1.65625,0.03125,2.0
qwen3-4b,0,desc,val,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,597,448,597,8.9375,10.0,1.0625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,597,0,1,15.9375,15.9375,0.0,7.0,5.9375,-1.0625,2.0
qwen3-4b,0,desc,val,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,597,4,14,14.25,14.4375,0.1875,5.3125,4.4375,-0.875,2.0
qwen3-4b,0,desc,val,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,597,7,66,13.875,12.3125,-1.5625,4.9375,2.3125,-2.625,2.0
qwen3-4b,0,desc,val,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,597,1744,2559,7.09375,8.5,1.40625,-1.84375,-1.5,0.34375,2.0
qwen3-4b,0,desc,val,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,597,26542,67624,2.09375,3.34375,1.25,-6.84375,-6.65625,0.1875,2.0
qwen3-4b,0,desc,val,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,597,1583,1303,7.25,9.25,2.0,-1.6875,-0.75,0.9375,2.0
qwen3-4b,0,desc,freq,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,13,448,13,8.9375,12.3125,3.375,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,freq,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,13,0,8,15.9375,12.625,-3.3125,7.0,0.3125,-6.6875,2.0
qwen3-4b,0,desc,freq,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,13,4,9,14.25,12.5,-1.75,5.3125,0.1875,-5.125,2.0
qwen3-4b,0,desc,freq,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,13,7,42,13.875,10.6875,-3.1875,4.9375,-1.625,-6.5625,2.0
qwen3-4b,0,desc,freq,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,13,1744,3603,7.09375,5.375,-1.71875,-1.84375,-6.9375,-5.09375,2.0
qwen3-4b,0,desc,freq,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,13,26542,44290,2.09375,1.328125,-0.765625,-6.84375,-10.984375,-4.140625,2.0
qwen3-4b,0,desc,freq,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,13,1583,7083,7.25,4.40625,-2.84375,-1.6875,-7.90625,-6.21875,2.0
qwen3-4b,0,val,desc,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,563,448,563,8.9375,7.375,-1.5625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,desc,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,563,0,10,15.9375,13.25,-2.6875,7.0,5.875,-1.125,2.0
qwen3-4b,0,val,desc,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,563,4,2,14.25,14.375,0.125,5.3125,7.0,1.6875,2.0
qwen3-4b,0,val,desc,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,563,7,0,13.875,17.125,3.25,4.9375,9.75,4.8125,2.0
qwen3-4b,0,val,desc,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,563,1744,4993,7.09375,2.515625,-4.578125,-1.84375,-4.859375,-3.015625,2.0
qwen3-4b,0,val,desc,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,563,26542,42095,2.09375,-3.140625,-5.234375,-6.84375,-10.515625,-3.671875,2.0
qwen3-4b,0,val,desc,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,563,1583,2320,7.25,4.4375,-2.8125,-1.6875,-2.9375,-1.25,2.0
qwen3-4b,0,val,val,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,561,448,561,8.9375,7.53125,-1.40625,0.0,0.0,0.0,2.0
qwen3-4b,0,val,val,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,561,0,8,15.9375,13.75,-2.1875,7.0,6.21875,-0.78125,2.0
qwen3-4b,0,val,val,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,561,4,2,14.25,14.375,0.125,5.3125,6.84375,1.53125,2.0
qwen3-4b,0,val,val,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,561,7,0,13.875,16.625,2.75,4.9375,9.09375,4.15625,2.0
qwen3-4b,0,val,val,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,561,1744,5505,7.09375,2.375,-4.71875,-1.84375,-5.15625,-3.3125,2.0
qwen3-4b,0,val,val,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,561,26542,41297,2.09375,-3.0,-5.09375,-6.84375,-10.53125,-3.6875,2.0
qwen3-4b,0,val,val,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,561,1583,2313,7.25,4.59375,-2.65625,-1.6875,-2.9375,-1.25,2.0
qwen3-4b,0,val,freq,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,6,448,6,8.9375,13.8125,4.875,0.0,0.0,0.0,2.0
qwen3-4b,0,val,freq,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,6,0,11,15.9375,12.4375,-3.5,7.0,-1.375,-8.375,2.0
qwen3-4b,0,val,freq,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,6,4,10,14.25,12.4375,-1.8125,5.3125,-1.375,-6.6875,2.0
qwen3-4b,0,val,freq,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,6,7,56,13.875,10.3125,-3.5625,4.9375,-3.5,-8.4375,2.0
qwen3-4b,0,val,freq,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,6,1744,10816,7.09375,1.25,-5.84375,-1.84375,-12.5625,-10.71875,2.0
qwen3-4b,0,val,freq,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,6,26542,17085,2.09375,0.10986328125,-1.98388671875,-6.84375,-13.70263671875,-6.85888671875,2.0
qwen3-4b,0,val,freq,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,6,1583,10227,7.25,1.375,-5.875,-1.6875,-12.4375,-10.75,2.0
qwen3-4b,0,freq,desc,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,514,448,514,8.9375,8.75,-0.1875,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,desc,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,514,0,0,15.9375,16.0,0.0625,7.0,7.25,0.25,2.0
qwen3-4b,0,freq,desc,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,514,4,4,14.25,14.1875,-0.0625,5.3125,5.4375,0.125,2.0
qwen3-4b,0,freq,desc,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,514,7,8,13.875,13.6875,-0.1875,4.9375,4.9375,0.0,2.0
qwen3-4b,0,freq,desc,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,514,1744,1674,7.09375,7.125,0.03125,-1.84375,-1.625,0.21875,2.0
qwen3-4b,0,freq,desc,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,514,26542,24471,2.09375,2.234375,0.140625,-6.84375,-6.515625,0.328125,2.0
qwen3-4b,0,freq,desc,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,514,1583,1450,7.25,7.34375,0.09375,-1.6875,-1.40625,0.28125,2.0
qwen3-4b,0,freq,val,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,448,1967,8.9375,9.1875,0.25,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,val,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,0,5,15.9375,16.0,0.0625,7.0,6.8125,-0.1875,2.0
qwen3-4b,0,freq,val,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,4,8,14.25,15.5,1.25,5.3125,6.3125,1.0,2.0
qwen3-4b,0,freq,val,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,7,99,13.875,12.625,-1.25,4.9375,3.4375,-1.5,2.0
qwen3-4b,0,freq,val,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,1744,2494,7.09375,8.9375,1.84375,-1.84375,-0.25,1.59375,2.0
qwen3-4b,0,freq,val,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,26542,44244,2.09375,4.8125,2.71875,-6.84375,-4.375,2.46875,2.0
qwen3-4b,0,freq,val,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,1967,1583,1055,7.25,9.9375,2.6875,-1.6875,0.75,2.4375,2.0
qwen3-4b,0,freq,freq,fr,de,de,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,514,448,514,8.9375,8.75,-0.1875,0.0,0.0,0.0,2.0
qwen3-4b,0,freq,freq,fr,de,de,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,514,0,0,15.9375,16.0,0.0625,7.0,7.25,0.25,2.0
qwen3-4b,0,freq,freq,fr,de,de,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,514,4,4,14.25,14.1875,-0.0625,5.3125,5.4375,0.125,2.0
qwen3-4b,0,freq,freq,fr,de,de,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,514,7,8,13.875,13.6875,-0.1875,4.9375,4.9375,0.0,2.0
qwen3-4b,0,freq,freq,fr,de,de,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,514,1744,1674,7.09375,7.125,0.03125,-1.84375,-1.625,0.21875,2.0
qwen3-4b,0,freq,freq,fr,de,de,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,514,26542,24471,2.09375,2.234375,0.140625,-6.84375,-6.515625,0.328125,2.0
qwen3-4b,0,freq,freq,fr,de,de,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,514,1583,1450,7.25,7.34375,0.09375,-1.6875,-1.40625,0.28125,2.0
qwen3-4b,0,desc,desc,fr,de,en,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,448,21062,8.9375,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,0,13855,15.9375,nan,nan,7.0,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,4,76,14.25,nan,nan,5.3125,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,7,1728,13.875,nan,nan,4.9375,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,1744,132430,7.09375,nan,nan,-1.84375,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,26542,60315,2.09375,nan,nan,-6.84375,nan,nan,2.0
qwen3-4b,0,desc,desc,fr,de,en,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,1583,100250,7.25,nan,nan,-1.6875,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,448,21062,8.9375,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,0,13855,15.9375,nan,nan,7.0,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,4,76,14.25,nan,nan,5.3125,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,fr,mauvais,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,7,1728,13.875,nan,nan,4.9375,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,ja,悪い,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,1744,132430,7.09375,nan,nan,-1.84375,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,ko,나쁜,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,26542,60315,2.09375,nan,nan,-6.84375,nan,nan,2.0
qwen3-4b,0,desc,val,fr,de,en,zh,坏,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,1583,100250,7.25,nan,nan,-1.6875,nan,nan,2.0
qwen3-4b,0,desc,freq,fr,de,en,de,schlecht,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,448,21062,8.9375,nan,nan,0.0,nan,nan,2.0
qwen3-4b,0,desc,freq,fr,de,en,en,bad,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,0,13855,15.9375,nan,nan,7.0,nan,nan,2.0
qwen3-4b,0,desc,freq,fr,de,en,es,malo,gut,"Le contraire de ""gut"" est """,schlecht,448,21062,4,76,14.25,nan,nan,5.3125,nan,nan,2.0
