model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,ko,fr,de,de,schlecht,bon,"""bon""의 반대말은 """,mauvais,6,5,2719,4190,3.390625,2.734375,-0.65625,-8.421875,-9.390625,-0.96875,2.0
qwen3-4b,0,desc,desc,ko,fr,de,en,bad,bon,"""bon""의 반대말은 """,mauvais,6,5,1,0,14.1875,14.0625,-0.125,2.375,1.9375,-0.4375,2.0
qwen3-4b,0,desc,desc,ko,fr,de,es,malo,bon,"""bon""의 반대말은 """,mauvais,6,5,3,3,12.5,12.625,0.125,0.6875,0.5,-0.1875,2.0
qwen3-4b,0,desc,desc,ko,fr,de,fr,mauvais,bon,"""bon""의 반대말은 """,mauvais,6,5,6,5,11.8125,12.125,0.3125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,ko,fr,de,ja,悪い,bon,"""bon""의 반대말은 """,mauvais,6,5,895,894,5.03125,5.09375,0.0625,-6.78125,-7.03125,-0.25,2.0
qwen3-4b,0,desc,desc,ko,fr,de,ko,나쁜,bon,"""bon""의 반대말은 """,mauvais,6,5,36,28,9.3125,9.5625,0.25,-2.5,-2.5625,-0.0625,2.0
qwen3-4b,0,desc,desc,ko,fr,de,zh,坏,bon,"""bon""의 반대말은 """,mauvais,6,5,1096,1313,4.75,4.53125,-0.21875,-7.0625,-7.59375,-0.53125,2.0
qwen3-4b,0,desc,val,ko,fr,de,de,schlecht,bon,"""bon""의 반대말은 """,mauvais,6,96,2719,1948,3.390625,8.5,5.109375,-8.421875,-3.25,5.171875,2.0
qwen3-4b,0,desc,val,ko,fr,de,en,bad,bon,"""bon""의 반대말은 """,mauvais,6,96,1,0,14.1875,16.5,2.3125,2.375,4.75,2.375,2.0
qwen3-4b,0,desc,val,ko,fr,de,es,malo,bon,"""bon""의 반대말은 """,mauvais,6,96,3,12,12.5,14.0,1.5,0.6875,2.25,1.5625,2.0
qwen3-4b,0,desc,val,ko,fr,de,fr,mauvais,bon,"""bon""의 반대말은 """,mauvais,6,96,6,96,11.8125,11.75,-0.0625,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,ko,fr,de,ja,悪い,bon,"""bon""의 반대말은 """,mauvais,6,96,895,445,5.03125,10.125,5.09375,-6.78125,-1.625,5.15625,2.0
qwen3-4b,0,desc,val,ko,fr,de,ko,나쁜,bon,"""bon""의 반대말은 """,mauvais,6,96,36,6059,9.3125,7.21875,-2.09375,-2.5,-4.53125,-2.03125,2.0
qwen3-4b,0,desc,val,ko,fr,de,zh,坏,bon,"""bon""의 반대말은 """,mauvais,6,96,1096,396,4.75,10.25,5.5,-7.0625,-1.5,5.5625,2.0
qwen3-4b,0,desc,freq,ko,fr,de,de,schlecht,bon,"""bon""의 반대말은 """,mauvais,6,182,2719,4,3.390625,12.25,8.859375,-8.421875,4.4375,12.859375,2.0
qwen3-4b,0,desc,freq,ko,fr,de,en,bad,bon,"""bon""의 반대말은 """,mauvais,6,182,1,5,14.1875,12.1875,-2.0,2.375,4.375,2.0,2.0
qwen3-4b,0,desc,freq,ko,fr,de,es,malo,bon,"""bon""의 반대말은 """,mauvais,6,182,3,23,12.5,10.25,-2.25,0.6875,2.4375,1.75,2.0
qwen3-4b,0,desc,freq,ko,fr,de,fr,mauvais,bon,"""bon""의 반대말은 """,mauvais,6,182,6,182,11.8125,7.8125,-4.0,0.0,0.0,0.0,2.0
