model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,es,es,de,de,schlecht,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,4177,4245,3.78125,3.71875,-0.0625,-21.21875,-21.15625,0.0625,2.0
qwen3-4b,0,desc,desc,es,es,de,en,bad,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,30,30,12.375,12.375,0.0,-12.625,-12.5,0.125,2.0
qwen3-4b,0,desc,desc,es,es,de,es,malo,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,0,0,25.0,24.875,-0.125,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,es,es,de,fr,mauvais,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,6,6,15.875,15.8125,-0.0625,-9.125,-9.0625,0.0625,2.0
qwen3-4b,0,desc,desc,es,es,de,ja,悪い,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,828,818,6.9375,6.9375,0.0,-18.0625,-17.9375,0.125,2.0
qwen3-4b,0,desc,desc,es,es,de,ko,나쁜,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,9226,9442,2.125,2.046875,-0.078125,-22.875,-22.828125,0.046875,2.0
qwen3-4b,0,desc,desc,es,es,de,zh,坏,bueno,"Lo opuesto de ""bueno"" es """,malo,0,0,3852,3854,3.953125,3.921875,-0.03125,-21.046875,-20.953125,0.09375,2.0
qwen3-4b,0,desc,val,es,es,de,de,schlecht,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,4177,2152,3.78125,8.1875,4.40625,-21.21875,-8.8125,12.40625,2.0
qwen3-4b,0,desc,val,es,es,de,en,bad,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,30,4,12.375,16.25,3.875,-12.625,-0.75,11.875,2.0
qwen3-4b,0,desc,val,es,es,de,es,malo,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,0,1,25.0,17.0,-8.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,es,es,de,fr,mauvais,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,6,63,15.875,12.75,-3.125,-9.125,-4.25,4.875,2.0
qwen3-4b,0,desc,val,es,es,de,ja,悪い,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,828,79,6.9375,12.5,5.5625,-18.0625,-4.5,13.5625,2.0
qwen3-4b,0,desc,val,es,es,de,ko,나쁜,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,9226,51031,2.125,3.46875,1.34375,-22.875,-13.53125,9.34375,2.0
qwen3-4b,0,desc,val,es,es,de,zh,坏,bueno,"Lo opuesto de ""bueno"" es """,malo,0,1,3852,298,3.953125,10.6875,6.734375,-21.046875,-6.3125,14.734375,2.0
