model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,0,desc,desc,zh,de,de,de,schlecht,gut,"""gut""的反义词是""",schlecht,849,849,849,849,14.875,14.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,en,bad,gut,"""gut""的反义词是""",schlecht,849,849,0,0,23.375,23.375,0.0,8.5,8.5,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,es,malo,gut,"""gut""的反义词是""",schlecht,849,849,820,820,14.9375,14.9375,0.0,0.0625,0.0625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,fr,mauvais,gut,"""gut""的反义词是""",schlecht,849,849,369,369,15.9375,15.9375,0.0,1.0625,1.0625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,ja,悪い,gut,"""gut""的反义词是""",schlecht,849,849,370,370,15.9375,15.9375,0.0,1.0625,1.0625,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,ko,나쁜,gut,"""gut""的反义词是""",schlecht,849,849,3343,3343,12.75,12.75,0.0,-2.125,-2.125,0.0,2.0
gemma-2-2b,0,desc,desc,zh,de,de,zh,坏,gut,"""gut""的反义词是""",schlecht,849,849,3,3,20.875,20.875,0.0,6.0,6.0,0.0,2.0
gemma-2-2b,0,desc,val,zh,de,de,de,schlecht,gut,"""gut""的反义词是""",schlecht,849,1766,849,1766,14.875,9.875,-5.0,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,val,zh,de,de,en,bad,gut,"""gut""的反义词是""",schlecht,849,1766,0,0,23.375,20.75,-2.625,8.5,10.875,2.375,2.0
gemma-2-2b,0,desc,val,zh,de,de,es,malo,gut,"""gut""的反义词是""",schlecht,849,1766,820,961,14.9375,10.75,-4.1875,0.0625,0.875,0.8125,2.0
gemma-2-2b,0,desc,val,zh,de,de,fr,mauvais,gut,"""gut""的反义词是""",schlecht,849,1766,369,218,15.9375,12.625,-3.3125,1.0625,2.75,1.6875,2.0
gemma-2-2b,0,desc,val,zh,de,de,ja,悪い,gut,"""gut""的反义词是""",schlecht,849,1766,370,260,15.9375,12.4375,-3.5,1.0625,2.5625,1.5,2.0
gemma-2-2b,0,desc,val,zh,de,de,ko,나쁜,gut,"""gut""的反义词是""",schlecht,849,1766,3343,3120,12.75,9.125,-3.625,-2.125,-0.75,1.375,2.0
gemma-2-2b,0,desc,val,zh,de,de,zh,坏,gut,"""gut""的反义词是""",schlecht,849,1766,3,2,20.875,17.125,-3.75,6.0,7.25,1.25,2.0
gemma-2-2b,0,desc,freq,zh,de,de,de,schlecht,gut,"""gut""的反义词是""",schlecht,849,425,849,425,14.875,13.1875,-1.6875,0.0,0.0,0.0,2.0
gemma-2-2b,0,desc,freq,zh,de,de,en,bad,gut,"""gut""的反义词是""",schlecht,849,425,0,0,23.375,20.875,-2.5,8.5,7.6875,-0.8125,2.0
gemma-2-2b,0,desc,freq,zh,de,de,es,malo,gut,"""gut""的反义词是""",schlecht,849,425,820,1544,14.9375,11.625,-3.3125,0.0625,-1.5625,-1.625,2.0
gemma-2-2b,0,desc,freq,zh,de,de,fr,mauvais,gut,"""gut""的反义词是""",schlecht,849,425,369,7,15.9375,17.5,1.5625,1.0625,4.3125,3.25,2.0
gemma-2-2b,0,desc,freq,zh,de,de,ja,悪い,gut,"""gut""的反义词是""",schlecht,849,425,370,5008,15.9375,9.8125,-6.125,1.0625,-3.375,-4.4375,2.0
gemma-2-2b,0,desc,freq,zh,de,de,ko,나쁜,gut,"""gut""的反义词是""",schlecht,849,425,3343,1207,12.75,12.0,-0.75,-2.125,-1.1875,0.9375,2.0
gemma-2-2b,0,desc,freq,zh,de,de,zh,坏,gut,"""gut""的反义词是""",schlecht,849,425,3,144,20.875,14.3125,-6.5625,6.0,1.125,-4.875,2.0
