model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,0,desc,desc,de,ko,de,de,schlecht,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,303,303,7.03125,7.03125,0.0,-9.71875,-9.71875,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,en,bad,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,46,46,9.8125,9.8125,0.0,-6.9375,-6.9375,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,es,malo,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,986,986,5.34375,5.34375,0.0,-11.40625,-11.40625,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,fr,mauvais,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,1617,1617,4.65625,4.65625,0.0,-12.09375,-12.09375,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,ja,悪い,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,56,56,9.75,9.75,0.0,-7.0,-7.0,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,ko,나쁜,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,0,0,16.75,16.75,0.0,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,desc,de,ko,de,zh,坏,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,0,53,53,9.75,9.75,0.0,-7.0,-7.0,0.0,2.0
qwen3-4b,0,desc,val,de,ko,de,de,schlecht,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,303,188,7.03125,11.1875,4.15625,-9.71875,0.3125,10.03125,2.0
qwen3-4b,0,desc,val,de,ko,de,en,bad,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,46,0,9.8125,16.375,6.5625,-6.9375,5.5,12.4375,2.0
qwen3-4b,0,desc,val,de,ko,de,es,malo,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,986,141,5.34375,11.4375,6.09375,-11.40625,0.5625,11.96875,2.0
qwen3-4b,0,desc,val,de,ko,de,fr,mauvais,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,1617,1434,4.65625,9.1875,4.53125,-12.09375,-1.6875,10.40625,2.0
qwen3-4b,0,desc,val,de,ko,de,ja,悪い,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,56,5,9.75,14.6875,4.9375,-7.0,3.8125,10.8125,2.0
qwen3-4b,0,desc,val,de,ko,de,ko,나쁜,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,0,276,16.75,10.875,-5.875,0.0,0.0,0.0,2.0
qwen3-4b,0,desc,val,de,ko,de,zh,坏,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,276,53,12,9.75,13.8125,4.0625,-7.0,2.9375,9.9375,2.0
qwen3-4b,0,desc,freq,de,ko,de,de,schlecht,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,31,303,0,7.03125,19.0,11.96875,-9.71875,8.1875,17.90625,2.0
qwen3-4b,0,desc,freq,de,ko,de,en,bad,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,31,46,33,9.8125,10.75,0.9375,-6.9375,-0.0625,6.875,2.0
qwen3-4b,0,desc,freq,de,ko,de,es,malo,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,31,986,73,5.34375,9.6875,4.34375,-11.40625,-1.125,10.28125,2.0
qwen3-4b,0,desc,freq,de,ko,de,fr,mauvais,좋은,"Das Gegenteil von ""좋은"" ist """,나쁜,0,31,1617,2007,4.65625,5.09375,0.4375,-12.09375,-5.71875,6.375,2.0
